Date,Bus,ID,Duration,Start Time,End Time,Air Compressor Energy [kWh],Rear HVAC Energy [kWh],LV Access. Energy [kWh],Electric Heater Energy [kWh],Traction Energy [kWh],Energy Used [kWh],Mileage [miles],Average Speed [mph],SOC Start [%],SOC End [%],Regen Energy [kWh],Regen Ratio,Net Energy Consumption [kWh/mile],Average Power Consumption [kW],Average Temperature [°F]
2025-02-01,26002,1,05:47:00,11:54 AM,05:41 PM,4.949999999999999,0.0,13.5,44.4,78.69999999999999,145.6,66.7948970159996,11.54954991631117,74.0,40.4,51.2,0.2601626016260163,2.179807238345228,25.17579250720461,34.43702309884409
2025-02-01,26005,1,05:59:53,08:58 AM,02:58 PM,6.95,0.0,13.55,55.1,71.39999999999999,151.8,50.64173650000157,8.443025582364918,93.2,60.4,50.2,0.2485148514851485,2.997527543313909,25.3082017320428,35.0305181128068
2025-02-01,26006,1,03:51:12,02:59 PM,06:51 PM,3.55,0.0,11.05,42.1,32.3,92.60000000000001,34.25307637499645,8.889206671711882,90.4,70.8,26.9,0.2251046025104602,2.70340681187967,24.03114186851211,31.85880518617577
2025-02-01,26006,2,02:22:44,07:40 PM,10:03 PM,1.8,0.0,8.25,31.2,21.00000000000001,65.0,23.30141249999724,9.795082321344005,68.0,53.6,15.9,0.1965389369592089,2.789530463014107,27.32368052312004,24.74801397857135
2025-02-01,26008,1,08:37:41,08:43 AM,05:21 PM,5.1,0.0,19.7,62.8,141.5,223.8,103.302928750003,11.97290954895242,90.8,40.8,75.9,0.2532532532532533,2.16644390152388,25.93863687582499,34.58094186016974
2025-02-01,26009,1,03:09:59,10:30 AM,01:40 PM,2.75,0.0,7.25,29.4,53.59999999999999,91.0,36.03951799999777,11.38189883323028,92.0,67.2,30.7,0.2522596548890715,2.52500602255573,28.73936310202649,35.1932000378558
2025-02-01,26009,2,01:26:29,01:58 PM,03:25 PM,1.25,0.0,3.25,10.95,33.0,47.59999999999999,21.4397849839952,14.87439312822947,66.4,52.4,15.1,0.240829346092504,2.220171519235543,33.02370398920794,35.40944823561037
2025-02-01,26010,1,02:03:39,02:51 PM,04:55 PM,2.9,0.0,7.149999999999999,18.65,24.2,56.7,19.80620062499656,9.610772644559594,91.6,79.6,20.2,0.2626788036410924,2.86273985978115,27.51314193287505,34.0920644932698
2025-02-01,26010,2,02:35:48,05:00 PM,07:36 PM,3.7,0.0,9.05,29.65,25.90000000000001,72.00000000000001,23.84511212499638,9.182970009626333,79.6,63.6,24.1,0.250780437044745,3.019486745232109,27.72785622593069,28.88150000709759
2025-02-01,26010,3,01:48:34,08:19 PM,10:08 PM,2.45,0.0,6.649999999999999,22.3,17.09999999999999,51.90000000000001,17.63140212500002,9.744096968068787,61.2,49.2,14.90000000000001,0.2230538922155689,2.943611610242253,28.68283696653362,24.30574306304301
2025-02-01,26012,1,06:16:00,08:49 AM,03:05 PM,8.1,0.0,14.8,53.7,66.69999999999999,142.0,54.60297662499943,8.71324095079778,89.2,58.4,47.9,0.2522380200105319,2.600590824475066,22.65957446808511,35.00979200782769
2025-02-01,26012,2,01:46:33,05:50 PM,07:37 PM,2.95,0.0,6.8,26.2,17.5,52.90000000000001,12.58276275000389,7.085553871424061,90.0,79.2,12.0,0.1848998459167951,4.204164145110631,29.78883153449085,27.94932711146707
2025-02-01,26012,3,02:02:41,09:55 PM,11:58 PM,2.45,0.0,8.15,29.9,23.4,63.4,19.96154337500047,9.762471967124265,88.8,75.2,16.7,0.2084893882646692,3.176107118019801,31.00665670425214,22.20229249814657
2025-02-01,26014,1,00:15:05,12:23 PM,12:39 PM,0.25,0.0,0.5499999999999998,1.449999999999999,5.199999999999999,7.5,4.582611124998948,18.22917132596267,88.8,86.8,2.9,0.2788461538461539,1.636621523280949,29.83425414364641,35.38399999141694
2025-02-01,26014,2,02:27:46,03:32 PM,06:00 PM,3.8,0.0,6.4,31.05,13.7,58.2,12.42741999999998,5.046098804421378,92.8,78.0,9.5,0.1403249630723782,4.683192488867365,23.63185201894879,32.25187835238278
2025-02-02,26005,1,01:37:30,08:54 AM,10:32 AM,1.95,0.0,4.2,18.45,21.9,55.09999999999999,16.38866012500512,10.08532930769546,92.8,81.2,14.3,0.2060518731988473,3.362080827823793,33.9076923076923,22.89236705546476
2025-02-02,26006,1,01:21:25,07:04 PM,08:25 PM,1.25,0.0,3.6,16.55,13.0,36.3,13.74783337499684,10.13146369498232,87.2,79.6,10.9,0.2309322033898305,2.64041605755993,26.75127942681678,30.36112195718578
2025-02-02,26008,1,04:54:31,10:10 AM,03:04 PM,3.7,0.0,17.05,65.65,59.3,142.2,41.70952837499499,8.497215898929431,93.2,62.0,25.8,0.1535714285714286,3.40929292514488,28.9694980476487,28.84804073097763
2025-02-02,26009,1,01:30:28,08:51 AM,10:22 AM,1.25,0.0,4.65,27.2,38.9,70.8,20.57980752000731,13.64909857627603,91.2,72.0,3.9,0.05220883534136546,3.440265412160417,46.95652173913043,22.64059311269405
2025-02-02,26009,2,02:14:41,12:44 PM,02:59 PM,1.8,0.0,6.5,32.05,26.1,64.9,20.19704298398574,8.997568957102915,68.0,51.6,12.1,0.1571428571428571,3.213341678356544,28.91226333374583,30.48346663236615
2025-02-02,26009,3,02:10:40,09:48 PM,11:58 PM,1.4,0.0,6.850000000000001,31.7,19.1,57.9,19.10840099199413,8.774265761629959,92.4,80.4,14.0,0.1947148817802503,3.030080854188607,26.58673469387755,30.22198471185822
2025-02-02,26010,1,04:43:27,02:55 PM,07:38 PM,5.65,0.0,11.8,58.35,44.7,134.1,44.1173409999974,9.338650414534639,92.8,64.0,35.3,0.2083825265643447,3.039621086864867,28.38595872287882,30.46701061258042
2025-02-02,26010,2,01:54:36,08:20 PM,10:15 PM,2.25,0.0,4.399999999999999,18.85000000000001,16.40000000000001,44.90000000000001,17.63140212500002,9.231100589005248,62.4,52.0,13.0,0.2245250431778929,2.546592703273164,23.50785340314136,30.1328521493206
2025-02-02,26012,1,03:17:02,12:10 AM,03:27 AM,3.7,0.0,12.05,45.84999999999999,31.8,92.60000000000001,29.90347937500337,9.106117894604308,74.4,53.6,22.3,0.1940818102697998,3.09662962087968,28.19827440365421,19.28140106297986
2025-02-02,26012,2,02:20:45,10:06 AM,12:27 PM,2.45,0.0,6.8,36.40000000000001,56.0,100.5,33.55403400000068,14.30367346358821,93.6,72.0,18.0,0.1518987341772152,2.995168926633321,42.84191829484902,27.00889346295219
2025-02-02,26012,3,03:36:08,01:28 PM,05:04 PM,3.45,0.0,9.4,43.14999999999999,79.2,133.6,52.1951640000043,14.48971239975443,70.0,38.8,33.5,0.2004787552363854,2.559624106171771,37.08821714990747,30.6245833208164
2025-02-02,26014,1,04:45:28,10:41 AM,03:26 PM,6.2,0.0,12.15,54.39999999999999,56.8,136.0,48.7776234999983,10.25218616300758,88.8,54.0,35.3,0.2060712200817279,2.78816371609422,28.58477347034096,29.44759994017461
2025-02-02,26016,1,02:41:55,08:53 AM,11:35 AM,2.0,0.0,7.6,42.05,30.7,96.6,24.62182587500138,9.123888126608849,90.8,64.8,19.3,0.1665228645383952,3.923348353221777,35.79619145651055,24.31288862758218
2025-02-02,26016,2,01:52:37,10:06 PM,11:58 PM,1.5,0.0,6.649999999999999,20.3,21.1,49.9,16.4663314999998,8.772945597158394,87.6,74.4,12.8,0.2041467304625199,3.03042605452226,26.58576291253515,30.22548670135775
