Date,Bus,ID,Type,Duration,SOC Start [%],SOC End [%],Air Compressor Energy Consumption [kWh],Rear HVAC Energy Consumption [kWh],LV Access. Energy Consumption [kWh],Electric Heater Energy Consumption[kWh],Energy Transferred [kWh]
2024-10-01,26003,1,Depot,05:28:39,93.6,93.2,0.0,0.0,5.200000000000001,0.0,5.400000000000006
2024-10-01,26003,2,Depot,01:15:23,63.6,90.8,0.0,0.0,1.6,0.0,126.4
2024-10-01,26003,3,Depot,01:55:35,91.2,93.6,0.0,0.0,1.9,0.0,11.6
2024-10-01,26005,1,Depot,02:02:37,76.8,93.6,0.0,0.0,1.95,0.0,69.4
2024-10-01,26005,2,Depot,01:42:31,58.8,90.8,0.0,0.2,2.0,0.0,152.8
2024-10-01,26006,1,Depot,02:28:46,64.0,91.2,0.1,0.0,4.100000000000001,0.05,131.9
2024-10-01,26008,1,Depot,02:16:42,79.2,93.6,0.0,0.0,2.1,0.0,71.7
2024-10-01,26008,2,Depot,00:08:02,74.8,78.0,0.0,0.0,0.15,0.0,16.3
2024-10-01,26008,3,Depot,01:22:25,66.8,92.4,0.0,0.0,1.95,2.45,124.2
2024-10-01,26008,4,Depot,00:15:04,92.4,93.6,0.0,0.0,0.4500000000000002,0.0,4.000000000000014
2024-10-01,26009,1,Depot,01:31:28,70.4,91.6,0.15,0.0,2.05,0.0,81.0
2024-10-01,26010,1,Depot,01:46:34,51.2,90.8,0.05,0.0,3.25,0.0,188.8
2024-10-01,26011,1,Depot,00:50:15,77.2,76.8,0.0,0.0,0.8999999999999999,0.0,0.1
2024-10-01,26011,2,Depot,02:18:42,30.8,84.8,0.0,0.0,3.05,0.0,213.8
2024-10-01,26011,3,Depot,00:23:07,63.2,72.0,0.0,0.0,0.5499999999999999,0.0,2.0
2024-10-01,26011,4,Depot,02:59:56,71.6,79.2,0.0,0.0,1.9,0.0,0.6
2024-10-01,26012,1,Depot,04:37:24,75.2,92.4,0.0,0.0,5.55,0.0,76.2
2024-10-01,26012,2,Depot,00:06:02,92.4,92.4,0.05,0.0,0.1000000000000005,0.0,0.1000000000000085
2024-10-01,26013,1,Depot,05:30:42,93.2,93.6,0.1,0.0,5.1,0.0,4.900000000000006
2024-10-01,26013,2,Depot,01:20:24,74.8,92.8,0.0,0.0,1.3,0.0,88.4
2024-10-01,26013,3,Depot,01:03:20,84.8,93.6,0.0,0.0,1.15,0.0,44.3
2024-10-01,26013,4,Depot,00:21:06,93.6,93.6,0.0,0.0,0.45,0.05,0.1999999999999957
2024-10-02,26003,1,Depot,01:43:32,77.2,92.8,0.0,0.0,1.7,0.0,77.5
2024-10-02,26003,2,Depot,01:31:28,58.8,89.2,0.0,0.0,2.0,0.0,144.7
2024-10-02,26005,1,Depot,03:07:57,90.8,94.0,0.05,0.0,3.1,0.0,7.800000000000011
2024-10-02,26005,2,Depot,02:25:44,93.6,93.6,0.05,0.0,2.35,0.0,2.0
2024-10-02,26005,3,Depot,01:29:27,64.4,91.2,0.05,0.0,1.7,0.0,129.5
2024-10-02,26006,1,Depot,00:55:17,74.0,90.4,0.05,0.0,1.4,0.0,80.1
2024-10-02,26008,1,Depot,00:08:03,61.2,64.4,0.0,0.0,0.15,0.0,13.2
2024-10-02,26008,2,Depot,01:49:34,64.4,93.6,0.0,0.0,2.05,0.0,140.5
2024-10-02,26009,1,Depot,05:35:45,92.0,93.6,0.4,0.0,7.399999999999999,0.0,11.40000000000001
2024-10-02,26009,2,Depot,01:07:41,80.4,93.2,0.05,0.0,0.8,0.0,7.8
2024-10-02,26009,3,Depot,00:36:12,76.4,89.6,0.05,0.0,0.7999999999999999,0.0,66.10000000000001
2024-10-02,26010,1,Depot,01:48:32,44.0,88.0,0.05,0.0,2.25,0.0,166.0
2024-10-02,26011,1,Depot,05:38:43,79.2,79.2,0.0,0.0,5.449999999999999,0.0,0.5
2024-10-02,26011,2,Depot,00:18:06,39.2,43.2,0.0,0.0,0.35,0.0,14.7
2024-10-02,26011,3,Depot,00:21:06,43.6,48.4,0.0,0.0,0.4,0.0,17.4
2024-10-02,26011,4,Depot,02:19:42,48.8,90.4,0.0,0.0,2.75,0.0,156.7
2024-10-02,26012,1,Depot,02:20:43,60.4,88.8,0.0,0.0,2.5,0.0,135.4
2024-10-02,26013,1,Depot,02:00:37,80.8,93.6,0.0,0.0,2.45,0.15,64.9
2024-10-02,26013,2,Depot,01:44:32,74.4,92.4,0.05,0.0,1.8,0.0,87.1
2024-10-03,26003,1,Depot,02:04:39,49.2,93.2,0.0,0.0,2.7,0.0,165.8
2024-10-03,26005,1,Depot,01:52:34,63.2,91.2,0.0,0.0,2.1,0.0,135.2
2024-10-03,26006,1,Depot,02:14:41,76.8,93.6,0.1,0.0,3.3,0.0,80.6
