Date,Bus,ID,Type,Duration,SOC Start [%],SOC End [%],Air Compressor Energy Consumption [kWh],Rear HVAC Energy Consumption [kWh],LV Access. Energy Consumption [kWh],Electric Heater Energy Consumption[kWh],Energy Transferred [kWh]
2025-07-01,26005,1,Depot,00:22:07,39.2,47.6,0.0,0.0,0.6,0.0,37.0
2025-07-01,26005,2,Depot,02:01:37,52.0,90.0,0.1,0.0,2.8,0.0,174.3
2025-07-01,26006,1,Depot,03:26:04,48.8,93.6,0.1,0.0,5.3,0.0,193.9
2025-07-01,26008,1,Depot,05:45:47,71.6,93.6,0.0,1.65,7.2,0.0,110.7
2025-07-01,26008,2,Depot,01:09:22,78.0,91.6,0.05,6.45,2.8,0.0,68.39999999999999
2025-07-01,26010,1,Depot,05:32:44,68.4,93.6,0.05,0.0,5.45,0.0,113.4
2025-07-01,26010,2,Depot,00:32:11,94.0,93.6,0.0,0.0,0.7999999999999999,0.0,0.8
2025-07-01,26011,1,Depot,03:21:02,62.8,93.6,0.0,0.0,4.05,0.0,139.1
2025-07-01,26012,1,Depot,05:38:12,74.0,93.6,0.0,0.1,5.45,0.0,93.7
2025-07-01,26012,2,Depot,00:22:02,61.6,71.6,0.0,0.0,0.35,0.0,46.7
2025-07-01,26012,3,Depot,02:01:31,62.4,92.0,0.0,0.0,1.9,0.0,141.2
2025-07-01,26012,4,Depot,01:31:04,92.0,93.6,0.0,0.0,1.5,0.0,2.2
2025-07-01,26014,1,Depot,04:19:21,56.0,93.6,0.05,0.0,6.7,0.0,131.7
2025-07-02,26005,1,Depot,02:08:40,41.2,87.2,0.05,0.0,2.7,0.0,207.7
2025-07-02,26006,1,Depot,02:48:53,56.0,93.6,0.05,0.0,4.3,0.0,160.0
2025-07-02,26008,1,Depot,05:51:48,73.2,93.6,0.0,0.0,5.3,0.0,103.4
2025-07-02,26008,2,Depot,03:20:01,67.2,93.6,0.0,0.0,3.05,0.0,120.9
2025-07-02,26009,1,Depot,09:15:50,63.6,93.6,0.0,0.0,13.6,0.0,130.6
2025-07-02,26010,1,Depot,04:05:16,72.4,93.6,0.0,0.0,3.7,0.0,99.30000000000001
2025-07-02,26011,1,Depot,02:42:49,64.0,93.6,0.0,0.0,3.1,0.0,135.8
2025-07-02,26012,1,Depot,06:43:15,60.4,93.6,0.0,0.0,6.05,0.0,142.6
2025-07-02,26013,1,Depot,06:59:08,43.2,91.2,0.1,2.8,9.549999999999999,0.0,225.0
2025-07-02,26014,1,Depot,05:03:35,62.8,93.6,0.0,0.0,7.25,0.0,117.8
2025-07-02,26016,1,Depot,05:45:55,73.2,93.6,0.05,0.05,5.350000000000001,0.05,98.4
2025-07-02,26016,2,Depot,02:55:59,60.4,93.6,0.0,0.0,2.95,0.0,149.4
2025-07-03,26005,1,Depot,01:27:28,80.0,92.0,0.0,0.0,1.75,0.0,55.2
2025-07-03,26005,2,Depot,01:42:32,78.4,92.0,0.05,0.0,2.1,0.0,63.7
2025-07-03,26006,1,Depot,01:52:35,58.4,88.8,0.05,0.0,2.65,0.0,146.7
2025-07-03,26008,1,Depot,01:05:21,76.4,91.6,0.0,7.1,2.95,0.0,73.5
2025-07-03,26009,1,Depot,01:47:32,72.8,92.0,0.0,0.0,2.9,0.0,94.0
2025-07-03,26010,1,Depot,01:36:30,43.6,86.4,0.0,0.0,2.2,0.0,198.1
2025-07-03,26011,1,Depot,01:45:33,58.0,88.4,0.0,0.0,1.85,0.0,146.5
2025-07-03,26012,1,Depot,00:03:00,93.6,93.6,0.0,0.0,0.0,0.0,0.0
2025-07-03,26012,2,Depot,03:43:48,47.2,93.6,0.05,0.0,3.75,0.0,208.0
2025-07-03,26014,1,Depot,02:43:53,66.8,93.6,0.0,0.0,4.4,0.0,128.4
2025-07-05,26008,1,Depot,04:15:18,69.2,93.6,0.0,0.0,4.55,0.0,110.8
2025-07-05,26009,1,Depot,00:40:13,86.4,91.6,0.0,0.0,0.8999999999999999,0.0,25.9
2025-07-05,26010,1,Depot,00:10:03,86.8,89.6,0.1,0.0,0.35,0.0,11.5
2025-07-05,26010,2,Depot,04:29:24,61.6,93.2,0.0,0.75,4.4,0.0,115.5
2025-07-05,26014,1,Depot,03:34:06,76.0,93.6,0.0,0.0,5.5,0.0,79.2
2025-07-06,26005,1,Depot,04:07:16,57.2,93.6,0.1,0.0,4.850000000000001,0.0,149.5
2025-07-06,26011,1,Depot,01:23:24,65.6,90.4,0.0,0.0,1.6,0.0,119.9
2025-07-06,26014,1,Depot,04:14:19,64.0,93.2,0.0,0.0,6.2,0.0,119.1
2025-07-07,26005,1,Depot,00:14:04,74.4,76.8,0.0,0.0,0.5499999999999999,0.0,11.9
2025-07-07,26006,1,Depot,00:44:14,63.6,80.8,0.0,0.0,1.25,0.0,81.9
2025-07-07,26008,1,Depot,01:07:22,47.6,78.0,0.0,0.0,1.65,0.0,142.2
2025-07-07,26009,1,Depot,00:40:12,81.6,91.2,0.0,0.0,1.05,0.0,46.40000000000001
2025-07-07,26010,1,Depot,00:52:16,33.2,62.8,0.0,0.0,1.1,0.0,106.2
2025-07-07,26011,1,Depot,00:55:18,56.4,74.8,0.05,0.0,1.15,0.0,85.1
2025-07-07,26012,1,Depot,02:48:50,33.6,86.4,0.0,0.0,3.4,0.0,246.6
2025-07-07,26014,1,Depot,02:28:46,45.6,87.6,0.0,0.0,3.85,0.0,160.2
2025-07-07,26016,1,Depot,00:04:00,64.8,66.4,0.0,0.0,0.09999999999999998,0.0,8.599999999999994
2025-07-08,26005,1,Depot,04:48:30,46.0,93.6,0.1,0.0,5.5,0.0,193.0
2025-07-08,26006,1,Depot,04:42:28,36.4,92.8,0.1,0.0,7.05,0.0,230.0
2025-07-08,26008,1,Depot,05:25:40,59.2,93.6,0.0,0.0,5.45,0.0,166.5
2025-07-08,26008,2,Depot,00:08:02,76.8,80.4,0.0,0.35,0.3,0.0,16.1
2025-07-08,26010,1,Depot,03:55:13,39.6,92.8,0.0,0.0,4.95,0.0,228.0
2025-07-08,26011,1,Depot,00:10:04,56.4,60.8,0.0,0.0,0.3,0.0,20.3
2025-07-08,26011,2,Depot,04:21:22,40.4,93.6,0.05,0.0,5.7,0.0,228.1
2025-07-08,26012,1,Depot,05:32:35,86.4,93.2,0.0,0.0,4.9,0.0,6.799999999999983
2025-07-08,26012,2,Depot,01:56:33,49.2,91.6,0.0,0.0,2.55,0.0,159.8
2025-07-08,26012,3,Depot,04:00:46,92.4,93.6,0.0,0.0,4.35,0.0,5.8
2025-07-08,26014,1,Depot,03:56:13,52.4,93.6,0.0,0.0,6.4,0.0,151.8
2025-07-08,26014,2,Depot,04:29:23,67.6,93.6,0.0,0.0,7.0,0.0,23.5
2025-07-08,26016,1,Depot,00:18:12,65.6,65.6,0.0,0.0,0.15,0.0,7.099999999999998
2025-07-08,26016,2,Depot,00:05:07,65.6,87.2,0.0,0.0,0.1499999999999999,0.0,9.699999999999989
2025-07-08,26016,3,Depot,00:05:02,87.2,87.2,0.0,0.0,0.04999999999999982,0.0,0.6000000000000227
2025-07-08,26016,4,Depot,00:09:49,87.2,87.2,0.0,0.0,0.1500000000000004,0.0,1.0
2025-07-09,26003,1,Depot,03:41:08,64.4,91.2,0.0,7.75,5.9,0.0,109.1
2025-07-09,26006,1,Depot,02:04:39,45.2,87.6,0.05,0.0,3.35,0.0,197.0
2025-07-09,26008,1,Depot,05:19:38,31.2,93.6,0.0,1.3,7.100000000000001,0.0,260.6
2025-07-09,26009,1,Depot,02:35:49,53.2,92.0,0.0,0.0,4.15,0.0,186.6
2025-07-09,26010,1,Depot,02:03:38,41.2,87.2,0.0,0.0,2.75,0.0,216.0
2025-07-09,26010,2,Depot,00:18:06,87.2,89.2,0.0,0.0,0.45,0.0,9.5
2025-07-09,26011,1,Depot,00:05:02,93.2,93.6,0.0,0.0,0.04999999999999982,0.0,0.09999999999999432
2025-07-09,26011,2,Depot,02:22:43,58.0,91.2,0.0,0.0,3.1,0.0,159.7
2025-07-09,26012,1,Depot,00:04:25,93.6,93.6,0.0,0.0,0.04999999999999982,0.0,0.0
2025-07-09,26014,1,Depot,00:05:01,93.6,93.6,0.0,0.0,0.09999999999999964,0.0,0.0
2025-07-09,26014,2,Depot,04:22:20,59.2,93.6,0.0,0.0,6.55,0.0,129.2
2025-07-10,26003,1,Depot,05:24:40,33.2,90.8,0.0,0.0,6.75,0.0,231.1
2025-07-10,26005,1,Depot,04:38:25,64.0,93.6,0.1,0.0,5.7,0.0,121.6
2025-07-10,26006,1,Depot,02:18:44,66.0,90.0,0.05,4.1,4.6,0.0,116.4
2025-07-10,26009,1,Depot,02:01:39,63.6,92.4,0.0,0.0,2.7,0.0,139.3
2025-07-10,26010,1,Depot,02:25:45,44.4,88.8,0.0,0.0,3.0,0.0,208.7
2025-07-10,26011,1,Depot,02:09:41,66.4,91.6,0.05,0.0,2.55,0.0,123.4
2025-07-10,26012,1,Depot,00:51:11,38.4,44.8,0.0,3.1,1.9,0.0,28.9
2025-07-10,26012,2,Depot,03:50:11,41.2,93.6,0.0,0.0,4.75,0.0,221.4
2025-07-10,26014,1,Depot,02:56:55,59.6,93.6,0.0,0.0,4.45,0.0,117.7
2025-07-10,26016,1,Depot,00:05:18,88.8,89.6,0.0,0.0,0.1,0.0,4.900000000000002
2025-07-10,26016,2,Depot,00:20:17,89.6,91.2,0.0,0.0,0.3,0.0,8.300000000000004
2025-07-11,26003,1,Depot,04:46:29,89.2,90.4,0.05,0.0,5.55,0.0,4.9
2025-07-11,26005,1,Depot,04:24:20,64.8,92.0,0.1,0.0,4.600000000000001,0.0,114.5
2025-07-11,26008,1,Depot,00:46:15,51.6,72.4,0.0,0.0,0.95,0.0,96.6
2025-07-11,26008,2,Depot,00:46:14,76.4,90.4,0.0,0.0,1.2,0.0,70.10000000000001
2025-07-11,26009,1,Depot,02:39:50,59.6,93.6,0.0,0.0,4.35,0.0,154.7
2025-07-11,26010,1,Depot,07:21:15,63.6,93.6,0.0,0.0,7.7,0.0,129.3
2025-07-11,26011,1,Depot,03:05:57,60.4,93.6,0.05,0.0,4.25,0.0,146.2
2025-07-11,26012,1,Depot,07:11:49,40.4,93.6,0.0,0.0,8.5,0.0,226.5
2025-07-11,26014,1,Depot,02:28:46,60.4,92.8,0.0,0.0,3.85,0.0,124.3
2025-07-11,26014,2,Depot,04:47:29,93.6,93.6,0.05,0.0,7.3,0.0,1.4
2025-07-11,26016,1,Depot,00:04:38,90.4,90.4,0.0,0.0,0.05000000000000004,0.0,0.5999999999999943
2025-07-11,26016,2,Depot,00:10:14,91.2,93.6,0.0,0.0,0.1499999999999999,0.0,0.6000000000000085
2025-07-12,26003,1,Depot,07:20:16,90.4,93.6,0.05,0.0,7.0,0.0,13.1
2025-07-12,26005,1,Depot,07:17:14,92.0,93.2,0.2,0.0,6.7,0.0,6.399999999999991
2025-07-12,26008,1,Depot,02:13:41,60.4,89.2,0.0,0.0,3.1,0.0,139.2
2025-07-12,26010,1,Depot,07:18:15,93.6,93.6,0.05,0.0,6.550000000000001,0.0,1.199999999999989
2025-07-12,26012,1,Depot,13:53:26,93.6,93.6,0.05,0.0,12.25,0.0,2.699999999999989
2025-07-12,26014,1,Depot,07:19:15,93.6,93.6,0.0,0.0,10.3,0.0,1.7
2025-07-13,26010,1,Depot,07:54:26,44.8,93.6,0.05,0.0,7.75,0.0,209.7
2025-07-13,26011,1,Depot,07:56:28,46.8,93.6,0.05,0.0,8.649999999999999,0.0,203.9
2025-07-13,26014,1,Depot,01:57:36,68.4,92.4,0.0,0.0,2.95,0.0,116.8
2025-07-14,26008,1,Depot,05:22:39,70.4,93.6,0.0,0.0,5.15,0.0,104.9
2025-07-14,26009,1,Depot,04:13:18,79.6,93.6,0.0,0.0,5.7,0.0,64.3
2025-07-14,26010,1,Depot,04:13:19,64.0,93.6,0.0,0.0,4.9,0.0,127.0
2025-07-14,26011,1,Depot,05:22:40,73.2,93.6,0.05,0.0,5.850000000000001,0.0,98.60000000000001
2025-07-14,26012,1,Depot,00:22:01,45.6,55.6,0.0,0.1,0.5499999999999999,0.0,44.7
2025-07-14,26014,1,Depot,03:52:12,34.0,86.8,0.0,0.0,6.2,0.0,212.5
2025-07-15,26003,1,Depot,03:03:58,30.0,84.8,0.0,0.0,4.45,0.0,245.7
2025-07-15,26005,1,Depot,05:25:40,54.8,93.6,0.1,0.0,6.0,0.0,164.1
2025-07-15,26005,2,Depot,03:23:03,77.2,93.6,0.05,0.0,3.2,0.0,74.10000000000001
2025-07-15,26008,1,Depot,00:56:17,59.6,84.4,0.0,0.0,1.25,0.0,117.4
2025-07-15,26008,2,Depot,01:14:24,74.0,91.2,0.0,0.0,1.2,0.0,84.4
2025-07-15,26009,1,Depot,05:30:41,93.6,93.6,0.05,0.0,7.250000000000001,0.0,2.200000000000003
2025-07-15,26009,2,Depot,00:28:09,76.4,87.6,0.0,0.65,0.8999999999999999,0.0,55.6
2025-07-15,26009,3,Depot,01:27:29,58.8,74.4,0.0,0.0,2.55,0.0,70.8
2025-07-15,26010,1,Depot,05:30:42,93.6,93.6,0.05,0.0,4.95,0.0,0.5999999999999943
2025-07-15,26010,2,Depot,02:02:38,25.6,82.8,0.0,0.0,2.45,0.0,203.1
2025-07-15,26011,1,Depot,07:41:23,44.0,93.6,0.05,0.0,9.25,0.0,209.9
2025-07-15,26011,2,Depot,04:17:19,76.0,93.6,0.05,1.1,5.5,0.0,80.2
2025-07-15,26012,1,Depot,01:55:37,48.4,88.0,0.0,0.95,3.0,0.0,185.7
2025-07-15,26012,2,Depot,01:04:02,72.8,88.4,0.0,0.0,1.05,0.0,75.2
2025-07-15,26012,3,Depot,00:50:03,93.2,93.6,0.0,1.35,1.4,0.0,3.7
2025-07-15,26014,1,Depot,05:25:40,86.8,93.6,0.0,0.0,7.8,0.0,3.0
2025-07-15,26014,2,Depot,02:44:51,60.0,93.6,0.0,0.0,4.2,0.0,123.8
2025-07-15,26014,3,Depot,02:12:42,71.6,93.6,0.0,1.4,3.65,0.0,43.4
2025-07-16,26003,1,Depot,03:58:16,32.8,93.6,0.0,0.0,5.3,0.0,235.6
2025-07-16,26005,1,Depot,01:44:32,52.0,88.4,0.0,0.0,2.4,0.0,173.8
2025-07-16,26006,1,Depot,06:29:01,39.2,93.2,0.09999999999999999,0.0,10.95,0.0,230.2
2025-07-16,26006,2,Depot,00:23:07,93.6,93.6,0.0,0.0,0.6,0.0,0.4
2025-07-16,26006,3,Depot,04:29:23,75.2,92.8,0.1,0.0,6.7,0.0,77.4
2025-07-16,26008,1,Depot,04:07:16,46.0,93.6,0.0,0.0,5.4,0.0,207.9
2025-07-16,26009,1,Depot,05:29:41,75.2,93.6,0.0,0.0,8.6,0.0,92.0
2025-07-16,26009,2,Depot,03:04:58,72.8,93.6,0.0,0.1,4.25,0.0,98.6
2025-07-16,26010,1,Depot,05:30:42,83.6,93.6,0.0,0.0,5.100000000000001,0.0,20.59999999999999
2025-07-16,26010,2,Depot,02:21:44,39.2,90.0,0.0,0.0,2.9,0.0,226.9
2025-07-16,26011,1,Depot,05:33:44,93.6,93.6,0.0,0.0,6.800000000000001,0.0,1.200000000000003
2025-07-16,26011,2,Depot,00:27:08,76.4,86.4,0.0,0.0,0.75,0.0,48.8
2025-07-16,26011,3,Depot,00:49:15,72.4,89.6,0.0,0.0,0.8999999999999999,0.0,83.10000000000001
2025-07-16,26011,4,Depot,03:04:59,90.8,93.6,0.05,0.0,3.2,0.0,13.5
2025-07-16,26014,1,Depot,03:43:08,50.4,92.0,0.0,0.0,5.8,0.0,159.4
2025-07-17,26003,1,Depot,01:54:37,52.0,88.0,0.0,0.0,2.4,0.0,163.9
2025-07-17,26005,1,Depot,00:08:02,73.6,76.8,0.0,0.0,0.2,0.0,16.4
2025-07-17,26005,2,Depot,03:33:06,58.0,93.6,0.1,0.0,3.9,0.0,153.7
2025-07-17,26006,1,Depot,05:13:37,92.8,92.4,0.1,0.0,7.700000000000001,0.0,1.0
2025-07-17,26006,2,Depot,00:23:08,54.8,62.8,0.0,1.6,1.05,0.0,37.3
2025-07-17,26006,3,Depot,01:32:29,44.0,83.6,0.0,0.0,2.45,0.0,183.7
2025-07-17,26008,1,Depot,00:40:14,77.6,90.0,0.0,0.0,1.1,0.0,61.1
2025-07-17,26009,1,Depot,06:08:54,69.2,93.6,0.0,0.0,8.3,0.0,84.6
2025-07-17,26010,1,Depot,05:21:40,90.4,93.6,0.0,0.0,4.8,0.0,6.0
2025-07-17,26010,2,Depot,07:19:17,62.4,93.6,0.0,0.0,6.75,0.0,115.2
2025-07-17,26011,1,Depot,05:17:37,93.6,93.6,0.0,0.0,5.4,0.0,0.8000000000000007
2025-07-17,26011,2,Depot,01:37:32,76.8,92.4,0.0,0.0,2.25,0.0,76.0
2025-07-17,26011,3,Depot,01:37:31,76.0,92.0,0.05,0.0,1.8,0.0,79.0
2025-07-17,26012,1,Depot,05:03:09,62.0,93.6,0.0,0.0,4.9,0.0,146.9
2025-07-17,26012,2,Depot,00:22:01,92.8,93.6,0.0,0.0,0.6,0.0,3.9
2025-07-17,26014,1,Depot,03:41:07,43.6,93.6,0.0,0.0,6.25,0.0,182.9
2025-07-17,26016,1,Depot,00:04:01,93.6,93.6,0.0,0.0,0.04999999999999982,0.0,0.0
2025-07-18,26003,1,Depot,02:50:54,87.2,92.8,0.0,0.0,2.9,0.0,3.899999999999999
2025-07-18,26005,1,Depot,08:39:41,77.2,93.6,0.2,3.0,9.8,0.0,75.9
2025-07-18,26006,1,Depot,00:10:03,84.0,86.0,0.0,0.0,0.3000000000000003,0.0,8.700000000000017
2025-07-18,26006,2,Depot,00:53:16,59.2,78.4,0.0,1.85,1.8,0.0,91.60000000000001
2025-07-18,26006,3,Depot,02:12:41,70.8,93.6,0.05,0.5,3.8,0.0,94.89999999999999
2025-07-18,26008,1,Depot,00:38:12,57.6,74.8,0.0,0.0,0.95,0.0,80.4
2025-07-18,26008,2,Depot,08:48:44,61.2,93.6,0.0,2.15,9.35,0.0,138.7
2025-07-18,26009,1,Depot,01:36:31,69.2,92.4,0.0,2.65,2.95,0.0,26.8
2025-07-18,26010,1,Depot,00:39:13,92.4,93.6,0.0,0.0,0.75,0.0,5.300000000000001
2025-07-18,26010,2,Depot,01:37:30,67.2,90.4,0.0,0.0,2.1,0.0,111.4
2025-07-18,26011,1,Depot,02:20:43,78.4,93.6,0.05,0.0,2.75,0.0,68.0
2025-07-18,26011,2,Depot,02:22:44,80.0,93.6,0.0,0.75,3.15,0.0,59.4
