Date,Bus,ID,Duration,Start Time,End Time,Air Compressor Energy [kWh],Rear HVAC Energy [kWh],LV Access. Energy [kWh],Electric Heater Energy [kWh],Traction Energy [kWh],Energy Used [kWh],Mileage [miles],Average Speed [mph],SOC Start [%],SOC End [%],Regen Energy [kWh],Regen Ratio,Net Energy Consumption [kWh/mile],Average Power Consumption [kW],Average Temperature [°F]
2026-01-02,26009,1,00:40:09,12:23 PM,01:04 PM,0.0,0,2.0,10.95,31.7,44.2,22.91305562500202,34.24117901619231,60.8,43.6,7.999999999999999,0.1532567049808429,1.929031235439866,66.05230386052304,30.75714285714288
2026-01-03,26003,1,03:11:01,04:13 PM,07:24 PM,0.0,0,8.950000000000001,39.7,34.09999999999999,100.7,27.57333812499564,8.661025848528428,68.8,44.0,29.3,0.2253846153846154,3.652078669020997,31.63074775325016,31.62303664921463
2026-01-03,26005,1,02:57:56,10:10 AM,01:08 PM,3.45,0,11.3,46.9,47.90000000000001,120.9,35.03103286699479,11.81263753476782,88.8,62.8,24.3,0.1673553719008265,3.451225673505859,40.76807793180966,29.7651685393258
2026-01-03,26005,2,01:54:36,01:12 PM,03:07 PM,2.35,0,6.65,24.15,35.3,69.3,26.95196712500183,14.11097755235698,58.4,42.0,19.2,0.2169491525423729,2.571240892310019,36.28272251308901,30.82608695652168
2026-01-03,26005,3,01:40:35,07:25 PM,09:06 PM,1.65,0,3.8,11.05,13.3,31.5,15.14591812500294,9.03484759735055,90.8,84.4,9.5,0.2317073170731707,2.079768274199217,18.7903893951947,27.65148514851482
2026-01-03,26008,1,04:37:26,03:42 PM,08:20 PM,3.1,0,16.3,52.35,45.90000000000001,116.0,35.96246799601067,7.777537233307607,90.4,58.4,13.2,0.1021671826625387,3.225585074218708,25.08710801393728,30.98628158844755
2026-01-03,26008,2,03:03:57,08:49 PM,11:53 PM,1.9,0,7.800000000000001,37.5,28.50000000000001,74.69999999999999,27.88402362499619,9.095087890729934,57.2,36.0,15.0,0.1672240802675586,2.678953403734616,24.36531666213645,28.23369565217396
2026-01-03,26013,1,03:16:01,08:47 AM,12:03 PM,2.8,0,9.100000000000001,52.05,30.8,108.4,27.26078851200873,8.344429780055389,86.8,63.2,24.1,0.1818867924528302,3.97640735711839,33.18085196837004,28.62040816326526
2026-01-03,26013,2,02:02:36,12:42 PM,02:45 PM,1.75,0,4.800000000000001,26.2,15.4,50.40000000000001,16.46384601599857,8.057347153017243,61.6,49.6,15.2,0.2317073170731707,3.061253120991555,24.66557911908646,32.32195121951221
2026-01-03,26013,3,01:36:29,02:52 PM,04:29 PM,1.65,0,3.75,20.9,13.6,41.8,14.75880399199377,9.178043594952078,43.6,33.6,13.8,0.2482014388489209,2.832207814581405,25.99412679219209,32.11134020618556
