Date,Bus,ID,Duration,Start Time,End Time,Air Compressor Energy [kWh],Rear HVAC Energy [kWh],LV Access. Energy [kWh],Electric Heater Energy [kWh],Traction Energy [kWh],Energy Used [kWh],Mileage [miles],Average Speed [mph],SOC Start [%],SOC End [%],Regen Energy [kWh],Regen Ratio,Net Energy Consumption [kWh/mile],Average Power Consumption [kW],Average Temperature [°F]
2024-08-01,26003,1,03:21:02,06:00 AM,09:21 AM,1.55,5.199999999999999,7.899999999999999,5.699999999999999,20.9,41.40000000000001,21.51434950400289,6.421129017941503,91.2,82.0,17.1,0.2923076923076923,1.924297083316288,12.35615984082242,74.41682015037516
2024-08-01,26003,2,09:20:51,10:50 AM,08:11 PM,7.899999999999999,42.4,26.2,3.699999999999999,99.7,187.3,90.25538049199531,9.655563572291555,79.6,24.0,91.2,0.3274685816876122,2.075222540517809,20.03744316662209,93.38753518392849
2024-08-01,26004,1,04:20:20,06:56 AM,11:16 AM,3.6,12.25,10.35,0.0,59.2,86.3,46.05974674599929,10.61556263031994,92.8,74.4,59.4,0.4076870281400137,1.873653376253006,19.8898847631242,80.9615288148973
2024-08-01,26004,2,09:12:50,11:51 AM,09:04 PM,7.100000000000001,41.09999999999999,26.15,0.0,90.49999999999997,171.0,85.98159075399963,9.331737314271892,73.2,33.2,88.80000000000001,0.3418013856812934,1.988797817072784,18.55893880012059,92.87554318035143
2024-08-01,26005,1,06:10:53,07:11 AM,01:22 PM,3.0,24.65,13.85,0.0,47.2,91.39999999999999,54.29291249599919,8.783286971895793,93.2,72.4,42.6,0.317910447761194,1.68346098593873,14.78632094549049,85.32193478661615
2024-08-01,26005,2,05:27:40,01:41 PM,07:09 PM,5.95,28.85,14.9,0.0,49.2,102.0,51.49674299599792,9.42971896162729,71.2,47.6,53.7,0.3448940269749519,1.98070778977084,18.67751780264496,94.74385940458153
2024-08-01,26006,1,06:43:04,07:19 AM,02:02 PM,5.2,20.1,17.75,0.0,50.59999999999999,97.89999999999999,50.17570825000075,7.469093189712318,92.4,70.8,51.2,0.3433936955063716,1.951143360293246,14.57327158451869,86.5057907759256
2024-08-01,26006,2,02:14:41,04:54 PM,07:09 PM,1.6,8.45,6.45,0.0,23.5,43.7,22.83414150799945,10.17236844806311,93.2,84.0,21.1,0.3256172839506173,1.913800875092705,19.4678876376686,93.35813522338857
2024-08-01,26006,3,01:05:20,09:30 PM,10:35 PM,0.8,1.35,2.25,0.0,10.0,14.7,11.34002074999808,10.4143047704064,93.6,90.4,9.0,0.379746835443038,1.29629392433012,13.5,80.90600076155225
2024-08-01,26008,1,05:56:49,07:59 AM,01:56 PM,3.6,21.35,14.55,0.0,41.89999999999999,85.8,43.88619098799973,7.379620139044281,92.4,74.0,33.2,0.2789915966386555,1.955056888474582,14.42757718716428,87.9235153123024
2024-08-01,26008,2,02:25:45,02:52 PM,05:18 PM,1.25,14.0,8.3,0.0,30.8,56.4,26.09758199999851,10.74342998284673,80.4,68.0,30.8,0.3532110091743119,2.161119754312994,23.21783876500858,95.86856249979118
2024-08-01,26009,1,03:25:05,07:58 AM,11:23 AM,2.3,9.85,8.7,0.0,25.1,49.4,28.89375149999978,8.453271466883317,92.0,81.6,25.8,0.3430851063829787,1.709712219266521,14.45266151970744,84.00858532231013
2024-08-01,26009,2,01:54:35,11:32 AM,01:26 PM,0.8999999999999999,7.1,5.25,0.0,9.3,22.3,10.79694249599561,5.653671706994064,81.6,75.6,9.7,0.303125,2.065399534013511,11.67709090909091,92.98368642392361
2024-08-01,26009,3,00:32:10,01:30 PM,02:02 PM,0.5,3.25,1.95,0.0,6.399999999999999,12.2,6.758030996003072,12.60565367130107,75.2,72.8,6.3,0.3405405405405405,1.80525955077973,22.75647668393782,94.67927266901197
2024-08-01,26010,1,07:16:13,06:56 AM,02:13 PM,6.600000000000001,20.7,16.25,0.0,66.10000000000001,117.1,64.85621949599954,8.920734733717891,92.8,67.2,75.8,0.3929497148781752,1.805532313014683,16.10667481756008,85.94926860940889
2024-08-01,26010,2,04:28:23,03:08 PM,07:36 PM,3.5,19.15,12.95,0.0,53.0,94.8,44.73871199999849,10.00182346146647,66.4,44.0,55.7,0.3700996677740864,2.118970255558613,21.19356641619574,94.12606127155368
2024-08-01,26011,1,06:22:58,06:46 AM,01:09 PM,5.25,17.6,15.15,0.0,51.90000000000001,95.7,57.08908199599682,8.944237757228155,92.8,65.2,54.0,0.3607214428857716,1.67632753328755,14.99347201671164,84.11932939858951
2024-08-01,26011,2,05:11:35,01:53 PM,07:05 PM,4.0,37.3,17.55,0.0,55.0,119.9,56.85544650000156,10.94836092003239,66.0,34.8,53.3,0.3077367205542725,2.108856888495225,23.08852634394223,94.8088300968674
