Date,Bus,ID,Duration,Start Time,End Time,Air Compressor Energy [kWh],Rear HVAC Energy [kWh],LV Access. Energy [kWh],Electric Heater Energy [kWh],Traction Energy [kWh],Energy Used [kWh],Mileage [miles],Average Speed [mph],SOC Start [%],SOC End [%],Regen Energy [kWh],Regen Ratio,Net Energy Consumption [kWh/mile],Average Power Consumption [kW],Average Temperature [°F]
2024-09-01,26006,1,01:01:18,05:47 PM,06:48 PM,1.0,1.3,2.1,0.0,10.3,16.0,10.17557149599816,9.959776341923154,90.4,86.8,9.2,0.3650793650793651,1.572393256368202,15.66068515497553,82.31813025936015
2024-09-01,26006,2,00:49:15,07:15 PM,08:04 PM,0.7999999999999998,0.8000000000000007,1.6,0.0,6.400000000000002,9.599999999999998,8.000772995997977,9.74713461441378,86.4,84.4,7.300000000000001,0.4319526627218936,1.199884061802774,11.69543147208122,78.97280120849604
2024-09-01,26008,1,02:27:45,08:46 AM,11:13 AM,1.9,1.6,4.0,0.0,31.9,41.0,26.17463200400016,10.62929218436555,92.4,83.6,29.6,0.4192634560906516,1.566402155863515,16.6497461928934,74.58447356868434
2024-09-01,26008,2,03:27:02,11:46 AM,03:14 PM,1.2,1.95,2.350000000000001,0.0,44.59999999999999,59.90000000000001,36.73793900400051,10.64696348530042,82.8,69.6,46.00000000000001,0.4343720491029273,1.630467076377837,17.35952342617936,79.88243438057303
2024-09-01,26009,1,04:54:34,02:14 PM,07:09 PM,4.4,14.3,12.4,0.0,41.3,74.9,44.89281200800178,9.144173544687474,92.0,76.0,46.0,0.380479735318445,1.668418542965179,15.25630870204821,82.50138767008842
2024-09-01,26009,2,02:16:43,07:47 PM,10:04 PM,2.0,2.800000000000001,4.799999999999999,0.0,18.8,30.39999999999999,25.78938198400283,11.31802695872366,75.6,68.8,23.49999999999999,0.4359925788497217,1.178779701617399,13.34146044130196,75.47262868950837
2024-09-01,26010,1,02:12:40,09:45 PM,11:58 PM,1.55,1.3,4.0,0.0,20.5,29.5,22.05618501600111,9.975159052462812,91.6,85.2,21.0,0.4158415841584158,1.337493314396784,13.34170854271357,73.05312896671151
2024-09-01,26011,1,05:53:48,09:11 AM,03:05 PM,4.4,10.3,12.45,0.0,108.6,137.4,91.65222250000079,15.54305638778985,92.8,54.4,66.4,0.3258096172718352,1.499145315324992,23.30130016958734,77.7698067350823
2024-09-01,26011,2,01:24:26,03:20 PM,04:45 PM,1.1,4.35,3.550000000000001,0.0,20.60000000000001,29.79999999999998,18.95181550000052,13.46753568890681,53.6,45.2,16.3,0.3535791757049893,1.572408722531051,21.17647058823528,83.23858747594495
2024-09-01,26012,1,02:27:45,12:01 AM,02:29 AM,2.5,0.7999999999999998,4.350000000000001,0.0,23.6,32.3,24.46710449600141,9.935879998376208,82.4,75.6,28.0,0.4643449419568822,1.320139863925406,13.11675126903554,70.78999862670923
