Date,Bus,ID,Duration,Start Time,End Time,Air Compressor Energy [kWh],Rear HVAC Energy [kWh],LV Access. Energy [kWh],Electric Heater Energy [kWh],Traction Energy [kWh],Energy Used [kWh],Mileage [miles],Average Speed [mph],SOC Start [%],SOC End [%],Regen Energy [kWh],Regen Ratio,Net Energy Consumption [kWh/mile],Average Power Consumption [kW],Average Temperature [°F]
2026-02-01,26006,1,07:50:26,04:07 PM,11:57 PM,13.25,0,19.1,115.15,64.3,223.1,59.72928737500479,7.617991729257325,92.0,32.8,43.5,0.1631657914478619,3.735186033600022,28.45461631120244,20.14456289978677
2026-02-01,26010,1,03:06:59,08:42 AM,11:49 AM,3.4,0,12.2,43.45,36.09999999999999,101.0,27.49566674999369,8.822925421158507,81.2,58.8,25.8,0.2034700315457414,3.673306085586129,32.40930564221409,14.72192513368982
2026-02-01,26010,2,03:38:07,12:45 PM,04:23 PM,3.2,0,8.850000000000001,45.45,37.59999999999999,100.8,31.5345782499935,8.67459935049871,56.0,32.4,30.1,0.2299465240641712,3.196491140642439,27.72827997249178,24.42844036697254
2026-02-01,26012,1,00:12:25,12:04 AM,12:17 AM,0.2000000000000002,0,0.5499999999999972,1.800000000000011,3.100000000000001,5.700000000000017,2.718498125002952,13.13636677853776,49.6,48.4,0.8999999999999986,0.1363636363636358,2.096745974394898,27.54362416107391,17.21428571428572
2026-02-01,26013,1,03:28:04,09:21 AM,12:49 PM,2.9,0,10.85,59.8,73.0,150.9,48.62103800800105,14.02080557744343,80.4,46.4,43.7,0.2245632065775951,3.103594784939967,43.51489907081064,18.30096153846151
2026-02-01,26013,2,00:16:05,01:59 PM,02:15 PM,0.25,0,0.6500000000000004,3.199999999999989,3.600000000000009,8.0,3.260955008001474,12.16522075523866,42.4,40.8,3.299999999999997,0.2920353982300883,2.453269051664384,29.84455958549223,26.38823529411765
2026-02-01,26013,3,01:49:35,07:10 PM,09:00 PM,2.3,0,4.45,30.5,19.4,58.60000000000001,15.61381048800104,8.549006502935928,88.8,73.2,16.3,0.2176234979973298,3.753087694066299,32.0851711026616,21.34727272727276
2026-02-02,26003,1,05:10:47,08:05 AM,01:16 PM,9.2,0,15.2,61.25,54.5,145.7,44.81638337500044,8.652275441089806,71.2,35.6,50.3,0.2566326530612245,3.251043235257458,28.12892154233925,30.62387096774191
2026-02-02,26003,2,00:12:03,03:26 PM,03:38 PM,0.35,0,0.5,3.5,5.799999999999999,10.0,3.184526375000132,15.8565628630712,67.2,64.8,3.0,0.2307692307692308,3.1401843861317,49.79253112033195,34.35384615384616
2026-02-02,26003,3,01:12:23,03:40 PM,04:53 PM,2.3,0,2.65,16.25,13.5,34.7,12.66043412499857,10.4944883375535,64.4,56.0,15.1,0.3032128514056225,2.740822285981754,28.76352751554225,33.45479452054792
2026-02-02,26003,4,02:18:45,06:59 PM,09:18 PM,3.75,0,6.4,38.45,18.9,70.5,19.57318649999797,8.464080648647773,60.8,43.6,20.9,0.2286652078774617,3.601866257188491,30.48648648648649,28.98273381294965
2026-02-02,26005,1,00:18:05,05:24 AM,05:42 AM,0.15,0,1.0,5.649999999999999,4.0,11.1,2.097127125001862,6.958209815674381,81.2,78.8,0.9,0.075,5.292955237508622,36.82949308755761,17.22105263157895
2026-02-02,26005,2,05:31:43,06:00 AM,11:32 AM,7.25,0,14.5,81.35000000000001,65.39999999999999,173.4,51.49612162499398,9.314477106465272,77.2,37.6,49.0,0.2203237410071943,3.367243872514065,31.36411596241772,23.38610271903321
2026-02-02,26005,3,01:38:31,12:23 PM,02:02 PM,2.15,0,3.45,17.4,22.2,44.5,17.70907350000198,10.78542794789496,55.2,44.8,15.7,0.260797342192691,2.512836145831967,27.10201319573676,33.7636363636364
2026-02-02,26005,4,03:43:09,03:20 PM,07:03 PM,4.2,0,8.75,36.6,37.9,90.0,32.54430612500437,8.750429610128892,74.4,53.2,33.1,0.2688870836718116,2.765460712368712,24.19896930315931,31.07174887892365
2026-02-02,26006,1,00:18:05,12:03 AM,12:21 AM,0.3499999999999996,0,0.8000000000000007,4.399999999999991,3.700000000000003,9.5,4.427268375002313,14.68955405530722,32.4,30.0,3.299999999999997,0.2578124999999998,2.14579266385563,31.52073732718894,16.36842105263159
2026-02-02,26006,2,03:51:13,07:07 AM,10:58 AM,6.85,0,9.6,56.8,43.0,118.5,32.93266299999959,8.545922785266239,88.8,58.8,37.2,0.2389210019267823,3.598251377363606,30.75037843292727,23.85714285714285
2026-02-02,26006,3,03:55:45,11:24 AM,03:20 PM,6.65,0,8.600000000000001,42.95,44.99999999999999,104.1,35.49581837499863,9.033930445386716,69.2,40.8,45.1,0.3022788203753352,2.932739820229712,26.49416755037116,32.77692307692315
2026-02-02,26006,4,03:05:58,04:03 PM,07:09 PM,3.45,0,7.85,34.6,30.0,77.2,28.11703775000205,9.07163791898256,55.6,34.0,23.0,0.2295409181636726,2.745666193089432,24.90768955009858,29.8516129032258
2026-02-02,26010,1,03:19:03,07:53 AM,11:12 AM,3.3,0,8.35,43.0,35.60000000000001,94.2,28.11703774999478,8.475369329312668,87.2,67.2,29.8,0.2403225806451613,3.35028180555818,28.39487565938207,25.23417085427134
