Date,Bus,ID,Type,Duration,SOC Start [%],SOC End [%],Air Compressor Energy Consumption [kWh],Rear HVAC Energy Consumption [kWh],LV Access. Energy Consumption [kWh],Electric Heater Energy Consumption[kWh],Energy Transferred [kWh]
2023-07-01,26003,1,Depot,07:25:17,90.8,93.6,0.0,0.0,7.35,0.0,3.300000000000011
2023-07-01,26007,1,Depot,01:54:36,50.4,91.6,0.0,0.0,2.8,0.0,195.1
2023-07-01,26010,1,Depot,02:34:47,60.4,92.0,0.0,0.0,3.1,0.0,136.6
2023-07-01,26013,1,Depot,04:51:30,52.8,93.6,0.05,0.0,5.4,0.0,192.0
2023-07-02,26004,1,Depot,06:24:59,58.8,93.6,0.05,0.0,6.55,0.0,165.5
2023-07-02,26013,1,Depot,17:19:19,93.6,94.0,0.2,0.0,16.75,0.0,6.800000000000011
2023-07-03,26003,1,Depot,02:33:47,68.8,93.6,0.0,0.0,3.2,0.0,115.5
2023-07-03,26004,1,Depot,05:53:48,93.6,93.6,0.09999999999999999,0.0,5.5,0.0,1.900000000000006
2023-07-05,26003,1,Depot,03:35:05,47.6,90.4,0.0,1.85,4.85,0.0,201.0
2023-07-05,26004,1,Depot,00:44:13,37.6,57.2,0.15,0.0,1.2,0.0,87.8
2023-07-05,26004,2,Depot,02:25:45,56.4,84.4,0.0,0.0,3.4,0.0,135.3
2023-07-05,26007,1,Depot,00:24:07,36.4,46.8,0.05,1.95,1.05,0.0,45.8
2023-07-05,26007,2,Depot,02:08:39,33.6,88.0,0.0,0.0,3.25,0.0,249.5
2023-07-05,26008,1,Depot,03:33:05,49.6,88.4,0.0,0.0,4.1,0.0,181.8
2023-07-05,26009,1,Depot,01:32:29,61.6,89.2,0.0,3.0,3.55,0.0,129.8
2023-07-05,26009,2,Depot,01:07:21,62.8,87.6,0.0,0.0,1.9,0.0,118.0
2023-07-05,26013,1,Depot,00:29:09,34.8,48.4,0.0,0.0,0.5,0.0,59.0
2023-07-05,26013,2,Depot,02:57:55,21.6,55.2,0.0,0.0,3.25,0.0,145.0
2023-07-06,26003,1,Depot,05:54:49,90.4,93.6,0.0,0.0,5.6,0.0,5.199999999999989
2023-07-06,26003,2,Depot,02:49:52,46.0,90.8,0.0,0.0,3.8,0.0,211.7
2023-07-06,26008,1,Depot,03:03:59,50.8,93.6,0.0,0.0,3.4,0.0,190.4
2023-07-06,26013,1,Depot,05:53:49,55.6,93.6,0.1,0.0,6.4,0.0,166.2
2023-07-07,26003,1,Depot,05:47:47,90.8,93.6,0.0,0.0,5.5,0.0,3.800000000000011
2023-07-07,26003,2,Depot,02:52:52,44.4,91.6,0.0,0.25,3.9,0.0,222.5
2023-07-07,26004,1,Depot,02:03:39,34.0,86.0,0.0,0.0,3.3,0.0,244.6
2023-07-07,26004,2,Depot,01:12:22,56.4,70.8,0.0,0.0,0.0,0.0,65.6
2023-07-07,26005,1,Depot,04:03:15,22.0,93.2,0.0,0.1,5.8,0.0,311.4
2023-07-07,26007,1,Depot,03:18:02,34.8,77.2,0.05,0.0,4.15,0.0,192.7
2023-07-07,26008,1,Depot,05:49:46,93.6,93.6,0.05,0.0,5.249999999999999,0.0,2.199999999999989
2023-07-07,26008,2,Depot,04:17:20,53.6,94.0,0.0,1.25,5.5,0.0,176.2
2023-07-07,26009,1,Depot,04:37:25,35.2,89.2,0.0,0.95,6.8,0.0,243.2
2023-07-07,26013,1,Depot,02:46:51,50.0,80.0,0.0,0.0,3.55,0.0,140.5
2023-07-08,26003,1,Depot,10:03:06,91.6,93.6,0.0,0.0,10.1,0.0,3.5
2023-07-08,26004,1,Depot,01:04:19,73.6,91.2,0.05,0.0,2.15,0.0,86.9
2023-07-08,26005,1,Depot,06:27:59,56.4,92.8,0.0,0.0,6.55,0.0,166.4
2023-07-08,26007,1,Depot,01:38:30,52.4,87.6,0.0,0.0,2.4,0.0,168.0
2023-07-08,26008,1,Depot,09:58:04,94.0,93.6,0.05,0.0,11.2,0.0,5.0
2023-07-08,26009,1,Depot,10:10:08,89.2,91.2,0.0,0.0,13.3,0.0,7.0
2023-07-09,26003,1,Depot,06:31:00,65.2,94.0,0.0,0.0,6.45,0.0,135.7
2023-07-09,26005,1,Depot,09:57:03,92.8,92.4,0.0,0.0,9.35,0.0,0.1999999999999886
2023-07-09,26010,1,Depot,09:54:03,91.2,92.8,0.05,0.0,9.1,0.0,5.699999999999989
2023-07-10,26003,1,Depot,06:55:08,94.0,93.6,0.05,0.0,6.550000000000001,0.0,2.400000000000006
