Date,Bus,ID,Duration,Start Time,End Time,Air Compressor Energy [kWh],Rear HVAC Energy [kWh],LV Access. Energy [kWh],Electric Heater Energy [kWh],Traction Energy [kWh],Energy Used [kWh],Mileage [miles],Average Speed [mph],SOC Start [%],SOC End [%],Regen Energy [kWh],Net Energy Consumption [kWh/mile],Average Power Consumption [kW],Average Temperature [°F]
2023-05-01,26003,1,00:15:05,06:16 AM,06:31 AM,0.15,0.0,0.6000000000000001,3.800000000000001,2.8,7.200000000000001,2.79616950000036,11.12288419889646,89.2,88.0,1.9,2.57495119662777,28.64088397790056,47.44399986267091
2023-05-01,26003,2,03:57:12,06:57 AM,10:54 AM,3.8,0.0,8.450000000000001,28.55,52.99999999999999,90.80000000000001,42.02021387500008,10.62905915893763,87.2,67.6,42.1,2.160864774989198,22.96795952782463,53.12410123076626
2023-05-01,26003,3,03:01:56,11:59 AM,03:01 PM,2.749999999999993,0.0,4.55000000000007,2.049999999999976,40.89999999999998,47.89999999999981,33.78704812500018,11.14266885764022,65.6,54.8,31.40000000000002,1.417703015154999,15.79699523635025,58.18248387640664
2023-05-01,26004,1,00:35:11,09:23 AM,09:59 AM,0.35,0.0,1.099999999999996,3.65,6.3,12.4,5.436996249999993,9.271997394599705,92.0,89.2,4.7,2.280671059870607,21.14637612505921,55.25599975585939
2023-05-01,26004,2,00:21:07,12:02 PM,12:23 PM,0.2500000000000002,0.0,0.5000000000000009,0.0,5.90000000000001,6.400000000000002,5.126310750000357,14.56568168903022,88.8,87.2,3.999999999999999,1.248461186243842,18.18468823993686,57.90200061798098
2023-05-01,26004,3,07:14:11,01:48 PM,09:02 PM,7.349999999999992,0.0,9.950000000000136,0.0,81.29999999999995,95.60000000000016,58.95257362500024,8.14668400637215,86.8,66.4,74.40000000000003,1.621642519088577,13.21100917431195,58.14390643601083
2023-05-01,26005,1,04:24:21,06:53 AM,11:18 AM,4.7,0.0,8.650000000000073,19.45,61.10000000000001,91.4,43.02994174999958,9.766584093058349,91.2,72.0,57.7,2.124102340900819,20.74522413466994,53.4265454118903
2023-05-01,26005,2,04:30:23,03:34 PM,08:04 PM,5.350000000000021,0.4,8.8000000000001,25.04999999999993,48.90000000000009,85.89999999999999,38.99103025000022,8.652389132712864,69.6,50.0,45.1999999999999,2.203070794724628,19.06182580287246,58.82026656468729
2023-05-01,26007,1,00:28:09,01:57 PM,02:26 PM,0.4500000000000004,0.0,0.8,0.0,13.4,14.8,10.95166387500012,23.34280044404999,85.6,82.8,4.9,1.35139282659913,31.54529307282414,58.56800041198728
2023-05-01,26008,1,04:09:16,08:02 AM,12:11 PM,3.5,0.0,8.65,13.3,34.09999999999999,62.29999999999999,33.24334850000014,8.001875809039884,92.8,80.0,26.2,1.874059106891706,14.99598823214763,55.51161450995036
2023-05-01,26008,2,00:55:17,12:17 PM,01:13 PM,0.7499999999999973,0.0,1.55000000000002,1.1,5.09999999999998,8.299999999999969,5.747681750000083,6.238062797708864,80.0,78.4,4.40000000000002,1.444060468379247,9.008139885438615,57.81521475655688
2023-05-01,26008,3,00:59:18,01:17 PM,02:17 PM,0.3499999999999988,0.0,1.350000000000021,0.0,14.59999999999998,15.89999999999995,10.79632112499985,10.92376505059007,78.4,74.8,5.700000000000014,1.472723885841268,16.08768971332204,58.2092003822326
2023-05-01,26009,1,04:33:23,10:57 AM,03:31 PM,2.95,0.0,8.85,0.0,45.90000000000001,60.5,44.89405475000012,9.852990129854321,92.0,76.0,38.4,1.347617192006918,13.27805889166616,58.12353866074117
2023-05-01,26009,2,02:22:45,04:40 PM,07:02 PM,1.749999999999994,0.0,4.35000000000006,0.0,28.89999999999986,34.19999999999987,27.41799537499992,11.52420120840627,73.6,64.0,24.20000000000002,1.247355962105963,14.37478108581431,59.22783238871122
2023-05-01,26013,1,07:06:11,06:50 AM,01:56 PM,6.049999999999999,0.0,13.55,24.85,63.3,103.3,54.21461975000011,7.632577181181823,89.2,67.6,55.3,1.905390104668212,14.54303703414024,54.99879070326854
2023-05-01,26013,2,04:28:56,03:37 PM,08:06 PM,4.200000000000021,0.0,7.50000000000011,0.0,41.70000000000003,50.69999999999962,37.98130237499981,8.473766023177946,65.6,53.6,39.69999999999978,1.334867338129288,11.31135349528995,58.78656170234272
2023-05-02,26003,1,04:26:22,06:28 AM,10:54 AM,3.85,0.0,9.750000000000023,43.85,55.50000000000001,109.9,44.81638337499953,10.09504318295572,90.0,66.4,44.9,2.452228219319162,24.75534976848955,47.30392492767585
2023-05-02,26003,2,03:04:57,11:55 AM,03:00 PM,2.649999999999993,0.0,6.15000000000008,17.59999999999989,40.99999999999987,65.3999999999999,33.70937675000005,10.93572643957828,66.4,51.2,31.20000000000002,1.940112998381076,21.21654501216542,53.18278919735463
2023-05-02,26004,1,07:19:16,01:43 PM,09:03 PM,7.2,0.0,10.80000000000001,6.85,78.19999999999999,100.2,58.09818850000011,7.93570642737898,92.4,71.2,72.4,1.724666510041011,13.68644710881773,52.76649318329262
2023-05-02,26005,1,04:14:18,06:52 AM,11:06 AM,4.4,0.0,11.15,33.59999999999999,57.50000000000001,104.8,41.86487112499981,9.87767309280373,91.6,69.2,51.9,2.503292072417683,24.72670074714904,47.68785055941494
2023-05-02,26005,2,04:34:16,03:30 PM,08:04 PM,5.50000000000002,0.0,7.600000000000097,17.94999999999996,49.09999999999993,77.29999999999988,38.40818425199996,8.402373803305776,65.6,47.6,44.59999999999997,2.012591886479892,16.9105493437044,52.99881319108921
