Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20
Date,Bus,ID,Duration,Start Time,End Time,Air Compressor Energy [kWh],Rear HVAC Energy [kWh],LV Access. Energy [kWh],Electric Heater Energy [kWh],Traction Energy [kWh],Energy Used [kWh],Mileage [miles],Average Speed [mph],SOC Start [%],SOC End [%],Regen Energy [kWh],Regen Ratio,Net Energy Consumption [kWh/mile],Average Power Consumption [kW],Average Temperature [°F]
2025-01-02 00:00:00,26002,1,00:20:07,09:12 AM,09:32 AM,0.45,0,0.6999999999999993,2.899999999999999,2.299999999999999,6.599999999999994,2.719119495995983,8.110049863782551,76.8,75.2,2.700000000000001,0.2903225806451615,2.42725632680681,19.68516984258491,37.27400012016297
2025-01-02 00:00:00,26002,2,01:08:23,09:50 AM,10:58 AM,1.25,0,2.4,8.75,10.4,23.19999999999999,9.631250500002352,8.450524445529727,73.6,68.4,8.6,0.2704402515723271,2.408825312974086,20.35583719229831,39.29156544726828
2025-01-02 00:00:00,26002,3,02:58:59,11:26 AM,02:25 PM,2.6,0,6.150000000000002,21.7,24.09999999999999,56.8,21.82752048800467,7.317168615030896,67.2,54.4,20.6,0.2661498708010336,2.602219525173026,19.04087903901667,40.36738569696534
2025-01-02 00:00:00,26002,4,01:25:29,04:46 PM,06:12 PM,1.3,0,3.899999999999999,13.8,17,36,16.62291699200432,11.66747926910032,90.8,82.8,10.8,0.2307692307692308,2.165684880536678,25.26808344706571,35.72641867371492
2025-01-02 00:00:00,26003,1,08:13:32,06:19 AM,02:32 PM,8.55,0,19.15,,68.7,184.1,57.63091750800231,7.006325240740522,88.4,47.2,56.8,0.2357824823578248,3.194465886725418,22.38146697284884,38.87526847065929
2025-01-02 00:00:00,26003,2,03:39:07,04:39 PM,08:18 PM,3.5,0,10.05,,57,114,42.79506351199962,11.7184322387768,89.6,64.4,43.5,0.2761904761904762,2.663858647342227,31.21624705255952,34.80290413294746
2025-01-02 00:00:00,26005,1,07:43:23,06:59 AM,02:43 PM,8.1,0,16.65,64.9,76.99999999999999,168.7,59.65161600000283,7.723836190339538,88.8,51.6,59.7,0.26138353765324,2.828087674942318,21.84368593317268,39.01836381515891
2025-01-02 00:00:00,26005,2,00:52:16,07:29 PM,08:21 PM,1.3,0,3.35,14.4,10.8,30.3,10.32967150399782,11.85804126734443,91.6,85.6,8.1,0.2109375,2.933297538868803,34.78316326530612,33.45188677220971
2025-01-02 00:00:00,26005,3,02:02:39,09:56 PM,11:58 PM,3.35,0,5.35,24.85,21.2,55.90000000000001,21.2061494879963,10.37398262763782,80.4,68.4,15.6,0.2181818181818182,2.636027819743612,27.34610680799022,32.20326829598985
2025-01-02 00:00:00,26006,1,09:10:50,07:04 AM,04:15 PM,7.2,0,18.65,78.6,122.3,228.1,89.0126384920004,9.69577907931018,87.6,36,74.1,0.2452018530774321,2.562557450990506,24.84599092284418,38.84373783596227
2025-01-02 00:00:00,26006,2,00:35:11,04:24 PM,04:59 PM,0.45,0,1.2,4.05,12.5,18.1,8.308973012000934,14.16973133264015,36,31.6,7.800000000000001,0.3011583011583012,2.178367889010778,30.86688773093321,36.88399987220762
2025-01-02 00:00:00,26008,1,05:32:43,09:06 AM,02:39 PM,4,0,13.6,44.4,43.09999999999999,102.6,39.84479400400596,7.185355829004732,90.4,68.4,28.2,0.2155963302752294,2.57499135243828,18.50222912387918,39.68719297475133
2025-01-02 00:00:00,26008,2,00:33:10,07:29 PM,08:02 PM,0.6,0,2.55,10.8,9.2,22.5,6.758030996003072,12.22558371136234,91.2,86.8,5.4,0.1935483870967742,3.329372122339667,40.70351758793969,33.65705879576063
2025-01-02 00:00:00,26008,3,01:57:35,09:57 PM,11:55 PM,1.65,0,7.599999999999998,18.75,20.2,47.3,18.25339449600142,9.31427642602482,80.4,70,13.7,0.2245901639344262,2.591298840901155,24.13607370659107,32.20303390160893
2025-01-02 00:00:00,26009,1,03:42:08,06:46 AM,10:28 AM,3.45,0,9.05,40.45,44.8,95.60000000000001,40.6227504960043,10.97253164657979,89.2,68.4,25.9,0.2131687242798354,2.353361080496096,25.82232893157263,37.58972986775466
2025-01-02 00:00:00,26009,2,03:06:58,11:04 AM,02:11 PM,3,0,7.4,25.05,36.7,70.99999999999999,34.25494048799737,10.99284950586473,68.4,52,24.7,0.258098223615465,2.072693719169582,22.78481012658228,40.44604301988133
2025-01-02 00:00:00,26009,3,05:15:36,02:53 PM,08:09 PM,4.15,0,14.35,50.95,50.5,117.3,41.94005701599963,7.973394869961907,61.6,34,39.8,0.2533418204964991,2.796848844417438,22.30038022813688,35.80085711342942
2025-01-02 00:00:00,26010,1,06:34:01,05:43 AM,12:17 PM,4.85,0,13.65,64.55,47.10000000000001,138.9,43.18528449999576,6.576161084555845,88.8,58.8,39.3,0.2205387205387205,3.216373392191353,21.15138953512965,38.27677879551893
2025-01-02 00:00:00,26010,2,04:31:23,02:13 PM,06:44 PM,5.25,0,9.7,49.15,53.90000000000001,121.1,51.73037849200045,11.43704247197701,90.4,64,42.5,0.2597799511002445,2.340984224940995,26.77393600687834,36.90064942229722
