Date,Bus,ID,Duration,Start Time,End Time,Air Compressor Energy [kWh],Rear HVAC Energy [kWh],LV Access. Energy [kWh],Electric Heater Energy [kWh],Traction Energy [kWh],Energy Used [kWh],Mileage [miles],Average Speed [mph],SOC Start [%],SOC End [%],Regen Energy [kWh],Net Energy Consumption [kWh/mile],Average Power Consumption [kW],Average Temperature [°F]
2023-07-01,26007,1,08:48:50,08:21 AM,05:10 PM,11.7,25.75,21.4,0.0,128.6,188.5,97.08921875000033,11.01548022376304,92.4,50.4,100.9,1.941513202257582,21.38670028364324,79.90261045741879
2023-07-01,26010,1,00:10:03,11:11 AM,11:21 AM,0.2,0.0,0.2499999999999999,0.0,3.3,4.0,2.330141249999997,13.9112910447761,61.6,60.4,1.7,1.716634131085403,23.88059701492537,77.45000000000002
2023-07-01,26013,1,09:33:56,09:31 AM,07:05 PM,7.25,21.05,21.25,0.0,124.0,172.3,110.6040380000004,11.56274064351265,91.2,52.8,96.0,1.557809308915099,18.01254501103497,80.98284558916464
2023-07-02,26003,1,05:44:46,11:25 AM,05:10 PM,4.8,22.75,14.0,0.0,65.0,108.3,64.3118985000001,11.19224763608239,92.4,69.2,56.3,1.683980764461491,18.84752973025234,86.16723259327051
2023-07-02,26004,1,06:39:02,10:48 AM,05:27 PM,5.5,23.4,17.0,0.0,100.2,148.8,79.2248024999999,11.91250893826746,91.2,58.4,75.3,1.878199696364029,22.37407067078773,85.74646235710435
2023-07-03,26004,1,08:06:29,06:55 AM,03:02 PM,7.1,18.55,17.3,0.0,73.39999999999999,118.8,64.15655574999982,7.912693161807509,93.2,68.0,73.3,1.851720352054596,14.6520949672822,81.97338182272371
2023-07-03,26007,1,04:06:19,06:55 AM,11:01 AM,4.600000000000001,9.3,9.1,0.0,45.9,69.7,44.5056978749999,10.84109292577303,91.2,76.0,47.4,1.566091609118491,16.97814466472698,77.78739093222282
2023-07-03,26007,2,02:01:39,11:59 AM,02:01 PM,1.899999999999999,8.35,5.15,0.0,24.29999999999999,39.5,23.68976937499974,11.68422657213304,74.8,66.0,24.6,1.667386430603461,19.48212083847103,86.42668861013945
2023-07-03,26008,1,03:57:13,06:35 AM,10:33 AM,2.45,4.5,6.4,0.0,32.7,45.5,33.08800574999987,8.369059277734808,92.8,83.2,32.8,1.375120650781445,11.50846624042718,76.78589923713795
2023-07-03,26008,2,03:00:56,11:00 AM,02:01 PM,2.100000000000001,8.75,6.35,0.0,25.2,44.8,28.11703775000024,9.323999253868905,82.8,73.2,27.40000000000001,1.593339966974281,14.85630066322771,85.49082904415233
2023-07-03,26009,1,02:43:54,01:32 PM,04:16 PM,2.25,11.25,7.850000000000001,0.0,27.3,52.0,27.10730987499937,9.92335931970691,88.4,77.2,21.8,1.91830175106969,19.03599755948749,88.34537805464201
2023-07-03,26013,1,05:17:38,10:55 AM,04:12 PM,4.100000000000001,19.5,13.45,0.0,61.90000000000001,100.7,53.74859149999975,10.1529504355126,93.2,71.6,50.8,1.873537467488808,19.02193304648966,86.76934413970089
2023-07-03,26013,2,02:44:51,04:29 PM,07:14 PM,1.949999999999999,10.2,6.949999999999999,0.0,28.79999999999998,49.20000000000002,25.39853962500001,9.244236442220204,71.2,60.4,25.10000000000001,1.937119248839489,17.90718835304823,88.73054486361379
2023-07-05,26003,1,00:16:05,06:08 AM,06:24 AM,0.09999999999999999,0.1,0.6000000000000001,0.0,2.3,3.2,2.640826749999178,9.851788911914031,92.8,92.0,1.4,1.211741739590072,11.93782383419689,68.86399917602537
2023-07-05,26003,2,04:05:15,06:56 AM,11:01 AM,3.3,10.25,8.8,0.0,41.9,64.3,42.33089937500063,10.35618333333348,91.6,78.4,37.6,1.518984971955821,15.7308868501529,78.65173910958428
2023-07-05,26003,3,01:16:24,11:57 AM,01:13 PM,0.8999999999999995,5.100000000000001,3.1,0.0,12.99999999999999,22.10000000000001,13.28180512499966,10.43073700916204,75.6,71.2,10.6,1.663930451622295,17.35602094240838,88.81968677074862
2023-07-05,26003,4,05:03:33,01:50 PM,06:54 PM,4.050000000000001,20.05,12.35,0.0,41.20000000000001,80.0,44.73871200000031,8.843099061110255,70.0,50.8,47.2,1.788160553213947,15.81288090924065,90.05201854516905
2023-07-05,26003,5,01:00:19,07:12 PM,08:12 PM,0.75,2.25,2.0,0.0,5.799999999999997,10.59999999999999,7.378780625000218,7.340041516993861,50.4,47.6,7.200000000000003,1.436551720224055,10.54434926775352,84.11088405046314
2023-07-05,26004,1,04:07:16,06:50 AM,10:58 AM,3.45,9.649999999999999,11.45,9.6,49.8,85.5,50.48639375000039,12.25067521569165,66.0,46.0,47.4,1.693525594705392,20.74683203019682,78.38388695658941
2023-07-05,26004,2,00:07:02,11:30 AM,11:38 AM,0.1,0.7,0.4,0.6,0.3999999999999999,2.4,1.242741999999453,10.60159052132235,45.2,44.8,1.6,1.931213397471927,20.4739336492891,86.52200164794921
2023-07-05,26004,3,01:30:29,11:42 AM,01:12 PM,1.15,5.7,4.7,2.4,13.8,27.5,16.15564600000016,10.71289843433424,44.4,37.6,15.3,1.702191295847887,18.23540246822619,88.62760311587809
2023-07-05,26007,1,07:32:28,07:55 AM,03:27 PM,9.05,23.65,18.5,0.0,62.7,118.1,60.11764425000001,7.971987597613086,64.8,36.4,60.5,1.964481500786684,15.66082216001179,85.84889493971903
2023-07-05,26007,2,02:53:42,04:08 PM,07:02 PM,2.95,11.75,8.45,0.0,28.0,53.5,27.02963850000015,9.33666269430057,46.8,33.6,23.5,1.979308750281648,18.48013816925734,88.66576877660131
