Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19
Date,Bus,ID,Duration,Start Time,End Time,Air Compressor Energy [kWh],Rear HVAC Energy [kWh],LV Access. Energy [kWh],Electric Heater Energy [kWh],Traction Energy [kWh],Energy Used [kWh],Mileage [miles],Average Speed [mph],SOC Start [%],SOC End [%],Regen Energy [kWh],Net Energy Consumption [kWh/mile],Average Power Consumption [kW],Average Temperature [°F]
2022-11-02 00:00:00,26002,1,00:22:07,07:17 AM,07:39 AM,0.2,0,0.8500000000000001,3.050000000000001,14.5,19.5,10.17495012500001,27.60348187641299,90.8,86.8,4.3,1.916471310467478,52.90128108515449,
2022-11-02 00:00:00,26002,2,00:41:12,10:02 AM,10:43 AM,0.45,0,0.7999999999999989,0,11.8,12.8,10.64097837499992,15.49657044902901,84.4,81.6,8.2,1.202896909373721,18.64077669902912,
2022-11-02 00:00:00,26002,3,00:18:05,05:24 PM,05:42 PM,0.15,0,0.5000000000000018,0,12.7,13.4,10.17495012500001,33.76020317972353,81.6,78.4,4.899999999999999,1.316959772321241,44.46082949308756,
2022-11-05 00:00:00,26002,1,00:18:05,06:40 AM,06:58 AM,0.15,0,0.6000000000000001,2.2,14.7,18.9,9.08755087499992,30.15224253456195,76,72,3.7,2.079768274199639,62.70967741935485,
2022-11-05 00:00:00,26002,2,01:24:26,10:30 AM,11:55 AM,1.05,0,1.799999999999995,0,19.1,21.50000000000001,19.10715825,13.57792532570075,71.2,66.4,12.9,1.125232738363907,15.2783260955389,
2022-11-05 00:00:00,26002,3,00:15:04,06:26 PM,06:41 PM,0.05000000000000004,0,0.2999999999999998,0,11.70000000000001,12.00000000000001,9.631250500000078,38.35453738938084,66,63.2,4.299999999999997,1.245944127400685,47.78761061946908,
2022-11-09 00:00:00,26002,1,00:08:03,01:06 PM,01:14 PM,0.1,0,0.1999999999999993,0,1.5,2.100000000000016,1.32041337499993,9.841590372670288,52.4,52,1.1,1.59041103321157,15.6521739130436,54.28400020599366
2022-11-11 00:00:00,26002,1,00:19:05,08:17 AM,08:36 AM,0.15,0,0.4500000000000001,0,13.1,13.7,9.242893624999965,29.06062624454138,92.8,90,3.4,1.4822198064624,43.07423580786027,55.88600082397463
2022-11-11 00:00:00,26002,2,00:35:10,10:00 AM,10:35 AM,0.45,0,1,0,11.20000000000001,12.50000000000001,9.475907750000033,16.16742554502375,90,86.8,6.6,1.319134834338163,21.3270142180095,61.82599945068361
2022-11-11 00:00:00,26002,3,00:22:07,10:51 AM,11:13 AM,0.3499999999999999,0,0.6499999999999977,3.95,4.200000000000006,8.999999999999996,4.194254249999972,11.37853451394114,86.8,84.8,3.699999999999999,2.145792663856765,24.41597588545591,63.12200164794922
2022-11-11 00:00:00,26002,4,00:23:07,01:59 PM,02:22 PM,0.4000000000000001,0,0.7499999999999973,2.400000000000001,3.000000000000011,6.29999999999999,3.650554624999927,9.47512375630839,83.6,82,3.599999999999991,1.725765163697589,16.35183850036046,65.89399986267087
2022-11-11 00:00:00,26002,5,00:20:06,05:41 PM,06:01 PM,0.1999999999999988,0,0.4499999999999984,0,12.7,13.5,9.475907750000033,28.28629179104487,82,78.8,3.699999999999999,1.424665621085215,40.29850746268657,68.64285714285712
2022-11-12 00:00:00,26002,1,00:15:04,06:45 AM,07:00 AM,0.15,0,0.35,0,12.9,13.4,9.009879500000011,35.88005110619473,78.4,75.6,3,1.48725629460416,53.36283185840708,65.5160015106201
2022-11-12 00:00:00,26002,2,01:37:30,10:24 AM,12:02 PM,1.2,0,1.999999999999999,0,25.40000000000002,28.09999999999999,24.77716862500006,15.24748838461542,75.6,69.2,18.8,1.134108599141841,17.29230769230768,66.49130704451565
2022-11-12 00:00:00,26002,3,00:18:05,03:20 PM,03:38 PM,0.1499999999999999,0,0.3499999999999988,0,13,13.50000000000001,9.708921874999987,32.2139343317972,68.8,66,4.099999999999998,1.390473646179178,44.79262672811065,68.5579990386963
2022-11-17 00:00:00,26002,1,00:18:05,09:02 AM,09:20 AM,0.25,0,0.799999999999998,5.050000000000001,14.1,22.2,8.932208124999988,29.63681958525342,92.4,87.6,3.8,2.485387676745388,73.6589861751152,39.03800015449523
2022-11-17 00:00:00,26002,2,00:07:02,09:37 AM,09:44 AM,0.1000000000000001,0,0.2999999999999989,2.199999999999999,2.600000000000001,5.800000000000001,1.786441624999952,15.23978637440717,87.6,86.4,0.8999999999999995,3.246677595748563,49.478672985782,39.80075007081032
2022-11-17 00:00:00,26002,3,00:14:04,10:39 AM,10:53 AM,0.25,0,0.5,1.349999999999991,2.4,4.699999999999989,2.563155374999951,10.93289022511827,83.6,82.8,2.1,1.8336773672958,20.04739336492886,42.07999977111816
2022-11-17 00:00:00,26002,4,00:06:02,11:04 AM,11:10 AM,0.1500000000000001,0,0.2999999999999989,1.150000000000009,1.499999999999998,3.40000000000002,1.165070624999998,11.58633770718231,82.8,82,0.5999999999999996,2.918278022845203,33.81215469613279,42.15199975967408
2022-11-17 00:00:00,26002,5,00:18:05,11:44 AM,12:02 PM,0.2,0,0.6499999999999977,3.300000000000001,14.5,18.90000000000001,9.39823637500001,31.18308843317976,82,77.6,4.400000000000002,2.011015603978144,62.70967741935488,42.90799989700316
