Date,Bus,ID,Type,Duration,SOC Start [%],SOC End [%],Air Compressor Energy Consumption [kWh],Rear HVAC Energy Consumption [kWh],LV Access. Energy Consumption [kWh],Electric Heater Energy Consumption[kWh],Energy Transferred [kWh]
2022-12-02,26002,1,Depot,02:01:37,62.4,81.2,0.0,0,2.399999999999993,0.04999999999999893,89.10000000000001
2022-12-02,26002,2,Depot,05:03:33,81.6,94.0,0.0,0,5.700000000000048,0.0,51.69999999999999
2022-12-05,26002,1,Depot,02:27:46,78.8,92.8,0.0,0,3.6,0.0,67.7
2022-12-05,26002,2,Depot,02:08:39,92.8,94.0,0.05,0,2.399999999999999,0.0,1.100000000000009
2022-12-07,26002,1,Depot,00:10:02,57.6,58.8,0.0,0,0.3,0.0,6.5
2022-12-07,26002,2,Depot,05:05:36,59.2,94.0,0.0,0,5.6,0.0,148.8
2022-12-07,26002,3,Depot,01:05:19,94.0,93.6,0.0,0,1.100000000000001,0.0,1.5
2022-12-12,26002,1,Depot,01:11:22,57.6,66.4,0.0,0,2.649999999999994,3.4,40.3
2022-12-12,26002,2,Depot,05:05:34,66.4,93.6,0.0,0,8.80000000000003,5.4,113.9
2022-12-12,26002,3,Depot,01:42:32,93.6,93.6,0.0,0,2.950000000000001,2.45000000000001,1.700000000000017
2022-12-14,26002,1,Depot,00:22:06,36.0,37.6,0.0,0,1.15,5.85,7.2
2022-12-14,26002,2,Depot,05:06:36,38.0,74.4,0.0,0,12.35,41.3,168.5
2022-12-14,26002,3,Depot,01:03:19,74.8,82.0,0.0,0,2.449999999999999,8.0,37.19999999999999
2022-12-15,26002,1,Depot,01:51:34,82.4,87.6,0.0,0,4.599999999999998,4.099999999999994,27.5
2022-12-15,26002,2,Depot,00:31:09,54.4,59.6,0.0,0,0.6000000000000121,0.0,23.3
2022-12-15,26002,3,Depot,05:07:35,59.6,93.6,0.0,0,6.10000000000009,0.0,148.8
2022-12-15,26002,4,Depot,03:24:03,93.6,94.0,0.0,0,3.700000000000021,0.0,1.900000000000006
2022-12-19,26002,1,Depot,02:28:46,56.0,59.6,0.0,0,3.2,0.0,5.8
2022-12-28,26002,1,Depot,10:18:11,50.0,94.0,0.04999999999999999,0,12.30000000000004,0.0,148.8
2022-12-29,26002,1,Depot,00:37:11,94.0,93.6,0.0,0,0.7000000000000011,0.0,1.199999999999989
