Date,Bus,ID,Duration,Start Time,End Time,Air Compressor Energy [kWh],Rear HVAC Energy [kWh],LV Access. Energy [kWh],Electric Heater Energy [kWh],Traction Energy [kWh],Energy Used [kWh],Mileage [miles],Average Speed [mph],SOC Start [%],SOC End [%],Regen Energy [kWh],Net Energy Consumption [kWh/mile],Average Power Consumption [kW],Average Temperature [°F]
2023-01-30,26002,4,00:12:04,12:23 PM,12:35 PM,0.1500000000000004,0,0.4500000000000099,2.09999999999998,2.499999999999996,5.299999999999997,3.262197750000269,16.22087279005659,60.4,58.8,2.999999999999989,1.624671588348548,26.35359116022098,49.49600048065186
2023-01-30,26002,5,05:15:30,01:51 PM,07:07 PM,6.30000000000001,0,10.79999999999985,12.55000000000001,64.89999999999995,93.8999999999999,44.27268374999994,8.419527812995234,60.0,31.6,50.80000000000002,2.120946643538411,17.85736925515053,51.1251716887113
2023-01-30,26002,6,00:31:09,07:51 PM,08:22 PM,0.3000000000000043,0,0.7499999999999645,0.6000000000000085,10.19999999999995,12.20000000000002,9.786593250000351,18.85058089887708,31.6,28.0,2.599999999999952,1.246603357097689,23.49919743178173,44.67199993133545
2023-01-31,26003,1,00:31:09,01:19 PM,01:50 PM,0.3,0,1.799999999999998,7.799999999999999,12.7,25.99999999999999,9.78659325000001,18.85058089887642,43.2,36.8,2.2,2.656695679060735,50.08025682182983,35.66074994206428
2023-01-31,26005,1,00:18:06,09:12 AM,09:30 AM,0.2,0,1.150000000000007,5.9,13.2,21.9,9.009879500000011,29.86700386740335,93.2,88.4,3.0,2.430665138196351,72.59668508287292,33.98000004291534
2023-01-31,26005,2,01:43:35,11:16 AM,12:59 PM,1.5,0,3.800000000000049,19.74999999999997,27.49999999999998,52.10000000000005,22.60237012499999,13.09228197103781,84.8,74.0,15.40000000000001,2.305067995606946,30.17860016090107,35.84871148696313
2023-01-31,26005,3,00:28:08,02:21 PM,02:50 PM,0.2999999999999989,0,1.100000000000019,5.849999999999973,13.39999999999998,20.59999999999999,9.78659325000001,20.87188133886258,70.8,66.4,3.300000000000001,2.104920422640429,43.93364928909951,35.4429655042188
2023-01-31,26005,4,00:09:03,04:01 PM,04:10 PM,0.1499999999999999,0,0.4500000000000099,2.54999999999999,2.499999999999996,5.900000000000006,1.941784374999997,12.87370856353589,65.2,64.0,1.300000000000001,3.038442412021166,39.11602209944755,34.68200001716615
2023-01-31,26009,1,00:20:07,01:13 PM,01:33 PM,0.25,0,1.2,4.7,15.3,24.1,9.16522225,27.33620555095277,33.2,27.2,2.2,2.62950524740412,71.88069594034796,35.67199993133545
2023-01-31,26009,2,00:08:02,01:42 PM,01:50 PM,0.09999999999999998,0,0.3500000000000001,0.0,2.299999999999998,3.800000000000008,2.01945575000002,15.0830719917014,27.2,26.0,1.3,1.881695105228213,28.38174273858927,35.63199996948242
