Date,Bus,ID,Duration,Start Time,End Time,Air Compressor Energy [kWh],Rear HVAC Energy [kWh],LV Access. Energy [kWh],Electric Heater Energy [kWh],Traction Energy [kWh],Energy Used [kWh],Mileage [miles],Average Speed [mph],SOC Start [%],SOC End [%],Regen Energy [kWh],Regen Ratio,Net Energy Consumption [kWh/mile],Average Power Consumption [kW],Average Temperature [°F]
2025-04-01,26003,1,03:12:00,07:41 AM,10:53 AM,4.25,0.0,8.0,35.55,30.2,77.1,23.45675525000115,7.33023601562536,85.6,68.8,23.1,0.2305389221556887,3.286899623510213,24.09375,41.7082811668515
2025-04-01,26003,2,02:01:39,11:18 AM,01:19 PM,1.95,0.0,4.249999999999998,16.95,15.09999999999999,37.39999999999999,12.34974862499803,6.091121393340582,67.6,59.2,11.6,0.2367346938775511,3.028401721820954,18.44636251541307,46.74200024370273
2025-04-01,26003,3,04:05:17,01:51 PM,05:56 PM,4.45,0.0,5.3,0.0,56.00000000000001,62.90000000000001,45.59309712499817,11.15275869062943,64.0,48.8,40.4,0.3910939012584704,1.379594806370648,15.38628796629748,51.15185326946037
2025-04-01,26003,4,01:46:32,06:21 PM,08:08 PM,1.65,0.0,4.5,16.25,13.79999999999999,36.00000000000001,13.20413374999771,7.436621010637007,48.4,39.6,12.6,0.2592592592592592,2.726418914077287,20.27534418022529,49.25829895055168
2025-04-01,26005,1,07:11:14,11:47 AM,06:58 PM,6.3,0.0,9.95,8.2,63.3,87.39999999999999,68.19546724999964,9.488431711370437,91.6,72.8,50.6,0.3666666666666667,1.281610105838823,12.16046996985391,50.14076941963688
2025-04-01,26006,1,02:58:55,12:06 AM,03:05 AM,2.4,0.0,5.65,16.55,25.5,49.5,29.28210837500228,9.819803460643524,85.2,74.8,21.5,0.3028169014084507,1.690452045531579,16.59990684676293,41.03599996566761
2025-04-01,26006,2,07:06:12,07:05 AM,02:11 PM,6.199999999999999,0.0,14.25,40.09999999999999,54.09999999999999,115.0,52.73886362499616,7.4245232695912,90.4,66.4,45.0,0.28125,2.180555137056357,16.18958235570155,44.14847528345457
2025-04-01,26006,3,02:13:43,04:50 PM,07:03 PM,2.05,0.0,4.1,2.95,34.3,42.3,26.71895299999596,11.98906030163099,90.0,80.8,28.8,0.4050632911392404,1.583145866531761,18.98043126012713,51.42938841634709
2025-04-01,26008,1,04:07:18,06:53 AM,11:00 AM,3.15,0.0,9.35,23.7,43.1,77.69999999999999,45.59309712500544,11.06181086736889,92.0,75.6,30.9,0.2845303867403315,1.704205349045822,18.85159725030327,41.65740401170675
2025-04-01,26008,2,02:41:51,11:51 AM,02:33 PM,2.05,0.0,4.6,0.0,29.3,35.3,30.21416487499664,11.20080254865492,75.6,68.0,22.0,0.3839441535776614,1.168326185616736,13.08619091751622,48.21644441816527
2025-04-01,26009,1,06:17:59,08:06 AM,02:24 PM,5.399999999999999,0.0,15.05,56.0,55.59999999999999,128.6,48.31283799200901,7.669042584383457,91.6,64.0,52.5,0.2898950855880729,2.661818376748445,20.41359848317828,44.8349071381263
2025-04-01,26009,2,05:28:53,02:47 PM,08:16 PM,4.15,0.5,12.5,13.35,44.50000000000001,73.6,41.39822150399414,7.552505823462165,66.4,48.8,45.9,0.3841004184100418,1.777854152331133,13.42725383874728,50.69898190556532
2025-04-01,26010,1,06:17:58,05:54 AM,12:12 PM,5.55,0.0,12.55,35.55,44.09999999999999,102.5,44.5056978749999,7.065019505688316,90.0,61.6,38.5,0.2730496453900709,2.303075895762487,16.27127612664256,42.276276595288
