Date,Bus,ID,Duration,Start Time,End Time,Air Compressor Energy [kWh],Rear HVAC Energy [kWh],LV Access. Energy [kWh],Electric Heater Energy [kWh],Traction Energy [kWh],Energy Used [kWh],Mileage [miles],Average Speed [mph],SOC Start [%],SOC End [%],Regen Energy [kWh],Regen Ratio,Net Energy Consumption [kWh/mile],Average Power Consumption [kW],Average Temperature [°F]
2025-05-01,26003,1,03:14:00,07:41 AM,10:55 AM,4.0,1.2,6.149999999999999,18.4,29.1,56.8,23.53442662500311,7.278688646908178,87.6,73.6,24.8,0.303921568627451,2.413485610040542,17.56701030927835,61.70649525062303
2025-05-01,26003,2,01:51:34,11:23 AM,01:14 PM,1.7,3.95,3.85,2.450000000000003,12.90000000000001,24.40000000000001,11.88372037500085,6.391005878399022,72.8,66.0,12.0,0.3296703296703296,2.053229058749059,13.12219898416493,71.88028489521568
2025-05-01,26003,3,04:33:25,02:17 PM,06:51 PM,4.7,6.0,7.5,0.0,58.90000000000001,77.4,54.91366212499997,12.05054456872904,88.0,66.8,47.3,0.3793103448275862,1.409485308479598,16.9850655288022,73.73890139820826
2025-05-01,26003,4,01:06:22,07:19 PM,08:25 PM,1.15,0.0,1.5,0.0,11.09999999999999,13.3,12.58276275000389,11.37567702160071,66.4,62.8,11.5,0.4637096774193549,1.057001571455035,12.02410848819688,65.71722302792669
2025-05-01,26005,1,03:37:08,08:59 AM,12:36 PM,4.45,0.0,5.0,0.0,27.4,35.7,30.36950762500055,8.391942542984493,91.6,84.0,23.9,0.4010067114093959,1.175521198460634,9.86490635554191,67.58807376562692
2025-05-01,26005,2,01:27:28,02:00 PM,03:28 PM,1.55,7.45,3.3,0.0,9.299999999999999,21.6,9.941936000002897,6.819925609758084,82.4,78.0,7.4,0.2551724137931035,2.172615072154327,14.8170731707317,74.9709088802339
2025-05-01,26005,3,03:51:11,03:32 PM,07:23 PM,5.95,4.5,5.7,0.0,25.9,41.4,31.14622137499828,8.083512144041078,77.6,68.8,28.5,0.407725321888412,1.329214208733283,10.74471919832745,72.61598296455715
2025-05-01,26005,4,02:15:43,07:53 PM,10:09 PM,2.65,0.0,4.100000000000001,8.8,13.29999999999999,28.2,18.56345862500166,8.206858780548442,68.0,61.6,14.3,0.3364705882352941,1.519113467466652,12.46714969912808,62.83770486046276
2025-05-01,26006,1,08:15:32,07:24 AM,03:40 PM,5.600000000000001,6.3,14.5,3.65,77.2,107.3,81.32192962500267,9.846594465559317,89.6,66.4,66.2,0.3815561959654179,1.319447294165168,12.99206242432396,67.84412130209083
2025-05-01,26006,2,00:59:18,05:13 PM,06:12 PM,0.7,2.2,2.1,0.0,9.200000000000001,14.1,9.320565000001807,9.430588532885471,92.0,89.2,9.4,0.4,1.512783828018716,14.26644182124789,72.41000137329101
2025-05-01,26006,3,00:46:15,07:21 PM,08:08 PM,0.7,0.15,1.4,0.0,7.4,9.8,7.689466124997125,9.975523621617892,89.2,87.2,7.4,0.4302325581395348,1.274470794291153,12.71351351351351,66.18199922277567
2025-05-01,26008,1,07:18:16,06:59 AM,02:17 PM,5.75,0.0,10.85,3.3,47.90000000000001,65.69999999999999,53.20489187500061,7.283906706343254,91.2,77.6,43.8,0.4,1.234848858528936,8.994523881959232,65.48477784992612
2025-05-01,26008,2,04:06:17,03:02 PM,07:08 PM,2.950000000000001,7.9,9.100000000000001,0.0,49.39999999999999,70.49999999999999,46.60282500000176,11.35346619746947,77.6,61.6,46.2,0.3958868894601543,1.512783828018952,17.17534005549164,73.14185398846159
2025-05-01,26009,1,07:17:22,06:54 AM,02:11 PM,5.850000000000001,5.2,14.45,4.1,56.89999999999999,85.2,56.69886100800795,7.778214298789293,92.4,74.4,58.7,0.4079221681723419,1.502675688458127,11.68813352640805,65.1931970631309
2025-05-01,26009,2,02:39:50,04:28 PM,07:08 PM,2.0,4.850000000000001,6.0,0.0,33.2,47.5,26.40578201600147,9.91249377034466,70.8,60.0,29.3,0.3815104166666667,1.798848448086703,17.8310740354536,72.03998836517323
2025-05-01,26010,1,06:29:01,05:56 AM,12:25 PM,4.3,1.85,11.8,14.9,38.2,73.89999999999999,45.59309712500544,7.032053024721288,90.8,75.6,37.7,0.3378136200716846,1.620859398899438,11.39796923867872,60.16832994185737
2025-05-01,26010,2,04:28:23,02:16 PM,06:44 PM,4.3,7.200000000000001,9.3,0.0,53.50000000000001,77.9,51.26310750000266,11.46042271626465,93.2,76.8,52.4,0.4021488871834228,1.519611350131202,17.41538843693722,73.87511970890114
2025-05-01,26010,3,00:29:09,07:04 PM,07:33 PM,0.5,0.0,0.6499999999999986,0.0,5.800000000000004,7.099999999999994,5.281653500001994,10.87132795883772,76.8,75.2,5.600000000000001,0.4409448818897641,1.344275992356809,14.6140651801029,68.43199958801273
2025-05-01,26010,4,02:01:38,08:05 PM,10:06 PM,2.0,0.0,2.85,0.0,19.40000000000001,24.40000000000001,23.14606975000061,11.41762826801894,75.2,69.6,22.09999999999999,0.475268817204301,1.054174650968524,12.03617429432722,62.74801551881895
2025-05-01,26011,1,03:54:13,07:03 AM,10:58 AM,3.65,0.0,5.700000000000001,4.35,39.19999999999999,51.9,43.80665549999685,11.22208494983197,91.6,80.8,37.0,0.4161979752530933,1.184751481427377,13.29538176901729,59.96492328643773
2025-05-01,26011,2,02:51:54,11:39 AM,02:31 PM,2.5,0.05,4.6,0.0,25.40000000000001,32.6,31.06854999999632,10.84417102966713,80.8,74.0,25.5,0.4388984509466437,1.049292612626076,11.37870855148342,73.3924643250396
2025-05-01,26011,3,00:39:13,03:33 PM,04:12 PM,0.75,2.95,1.65,0.0,9.5,15.6,8.077822999999626,12.3587602209939,89.2,86.0,8.5,0.3526970954356847,1.931213397471165,23.86740331491712,75.26749914169316
2025-05-01,26011,4,02:32:48,04:35 PM,07:08 PM,2.7,2.85,4.9,0.0,29.2,40.3,26.48593887499737,10.40023777814033,85.6,76.8,29.2,0.4201438848920863,1.521562070734938,15.82460732984293,71.89047153697284
2025-05-01,26011,5,01:40:33,10:17 PM,11:58 PM,1.9,0.0,3.350000000000001,6.9,24.0,35.5,21.35962812499929,12.74567565887576,93.2,85.6,23.6,0.3993231810490694,1.662013954187284,21.18349080059672,60.32255362331269
2025-05-01,26014,1,04:00:15,06:40 AM,10:40 AM,3.1,0.55,8.700000000000001,5.65,45.0,62.4,40.69980049999867,10.16436224765836,91.2,74.8,32.8,0.3445378151260504,1.533177048374034,15.5837669094693,58.40412512302374
2025-05-01,26014,2,02:10:40,10:56 AM,01:07 PM,1.5,2.55,4.75,0.0,22.00000000000001,30.90000000000001,24.00045487500029,11.02061703443891,74.4,66.0,18.4,0.3732251521298174,1.287475598314036,14.18877551020408,71.06219790509643
2025-05-01,26014,3,05:13:37,02:52 PM,08:06 PM,4.2,7.15,11.35,0.0,44.7,70.0,38.68034475000604,7.400182871872336,92.4,74.0,44.0,0.3859649122807017,1.809704656264447,13.39214540043578,72.03389788862275
2025-05-01,26016,1,00:15:44,12:07 AM,12:23 AM,0.09999999999999987,0.0,0.4000000000000004,0.3499999999999996,1.300000000000004,2.0,2.252469874998496,8.589927489401045,70.8,70.4,1.5,0.4285714285714285,0.8879142057344208,7.627118644067796,51.8360008239746
2025-05-01,26016,2,00:38:11,08:00 AM,08:38 AM,0.6,0.0,0.9499999999999997,0.0,7.9,8.700000000000001,5.825353125001129,9.153763094720238,91.6,90.0,4.4,0.3358778625954199,1.49347169404401,13.67088607594937,54.44600048065189
2025-05-01,26016,3,01:03:53,08:43 AM,09:47 AM,1.2,0.0,1.449999999999999,0.0,9.1,10.7,9.087550875003217,8.535137790245653,89.6,87.6,8.799999999999999,0.4512820512820512,1.177434948885083,10.04956952778502,64.68831075799882
2025-05-01,26016,4,01:43:51,09:53 AM,11:37 AM,1.75,0.0,2.15,0.0,12.2,14.8,13.90317612500075,8.032648700048583,87.2,84.4,12.3,0.4538745387453875,1.064504963969101,8.550794415021665,66.77744034194957
2025-05-01,26016,5,02:26:55,12:06 PM,02:33 PM,2.55,0.0,3.0,0.0,20.1,23.8,20.50524299999961,8.374234237095699,84.0,79.2,18.9,0.4426229508196721,1.160678759086174,9.719795802609188,73.842108797047
2025-05-02,26003,1,03:17:02,07:50 AM,11:07 AM,3.85,1.3,5.800000000000001,3.35,28.0,40.9,26.33059612499346,8.018114198103238,92.0,80.8,25.5,0.3840361445783132,1.553326016845361,12.45474538995094,65.23128926620865
2025-05-02,26003,2,07:36:32,11:22 AM,06:58 PM,6.25,33.25,18.95,0.0,86.70000000000002,146.5,70.680951250004,9.289260532272722,80.8,38.4,73.1,0.3328779599271403,2.072694232450525,19.25379672897196,82.17031261066799
2025-05-02,26005,1,05:53:50,07:42 AM,01:35 PM,5.2,0.0,7.95,0.0,47.0,58.8,51.18543612500071,8.67958408148858,92.0,78.4,36.0,0.3797468354430379,1.148764266780958,9.970796043334904,70.59378472239072
2025-05-02,26005,2,04:34:25,02:16 PM,06:50 PM,6.7,16.25,10.9,0.0,36.8,74.2,38.52500199999486,8.423322635893197,78.0,62.0,44.4,0.3743676222596964,1.926021963607164,16.22350440327968,83.72181807608533
2025-05-02,26005,3,00:49:15,07:23 PM,08:13 PM,1.100000000000001,1.400000000000002,1.5,0.0,6.0,9.900000000000006,7.76713749999908,9.462502538069947,61.6,59.6,8.099999999999994,0.4499999999999997,1.274600842331062,12.06091370558376,77.14759994506836
2025-05-02,26006,1,09:19:54,06:51 AM,04:10 PM,7.300000000000001,9.85,17.0,7.050000000000001,70.0,112.3,73.94314899999881,7.923895231291175,92.0,68.0,69.1,0.3809261300992283,1.518734345490233,12.03429183782818,72.94958012305213
2025-05-02,26006,2,04:12:19,04:39 PM,08:51 PM,3.05,6.35,8.049999999999999,0.0,44.59999999999999,64.39999999999999,38.91335887499736,9.253457424532035,75.2,60.8,42.5,0.3975678203928906,1.654958653321966,15.31408943787568,80.28532307081483
2025-05-02,26008,1,05:49:47,06:57 AM,12:47 PM,4.75,0.0,8.2,4.55,38.50000000000001,54.7,43.57364137499826,7.474394098727485,93.2,81.2,37.4,0.4060803474484256,1.255346082491647,9.382951350836231,67.40228632951562
