Date,Bus,ID,Type,Duration,SOC Start [%],SOC End [%],Air Compressor Energy Consumption [kWh],Rear HVAC Energy Consumption [kWh],LV Access. Energy Consumption [kWh],Electric Heater Energy Consumption[kWh],Energy Transferred [kWh]
2024-02-01,26003,1,Depot,05:25:39,93.6,93.6,0.05,0,5.899999999999999,0.0,2.699999999999989
2024-02-01,26003,2,Depot,00:19:06,57.2,63.6,0.0,0,0.4,0.0,26.4
2024-02-01,26003,3,Depot,06:58:09,46.0,93.6,0.0,0,15.7,12.1,207.1
2024-02-01,26005,1,Depot,00:21:07,52.0,55.6,0.0,0,0.4,0.0,17.4
2024-02-01,26005,2,Depot,01:58:37,56.0,92.0,0.0,0,2.05,0.0,172.3
2024-02-01,26005,3,Depot,04:48:29,80.4,93.6,0.05,0,10.2,4.15,63.7
2024-02-01,26006,1,Depot,09:48:02,54.4,93.6,1.3,0,16.15,14.6,189.5
2024-02-01,26008,1,Depot,11:19:28,93.6,93.6,0.1,0,30.8,12.95,4.100000000000009
2024-02-01,26008,2,Depot,04:43:26,62.4,93.6,0.05,0,6.1,0.0,154.4
2024-02-01,26009,1,Depot,01:27:27,56.4,86.4,0.05,0,2.6,0.35,144.4
2024-02-01,26009,2,Depot,04:27:24,66.0,93.6,0.0,0,9.7,11.95,136.1
2024-02-01,26010,1,Depot,00:22:06,92.8,93.6,0.05,0,0.75,0.8,3.2
2024-02-01,26010,2,Depot,05:09:35,58.0,93.6,0.2,0,6.45,0.0,171.1
2024-02-01,26011,1,Depot,09:41:58,53.6,93.6,0.05,0,9.95,0.0,191.4
2024-02-01,26013,1,Depot,00:26:08,56.4,68.0,0.0,0,0.5,0.0,53.5
2024-02-01,26013,2,Depot,04:44:26,49.6,93.6,0.05,0,4.95,0.0,211.0
2024-02-01,26014,1,Depot,07:09:10,93.6,93.6,0.0,0,11.35,0.0,2.8
2024-02-01,26014,2,Depot,02:59:55,76.0,93.2,0.0,0,8.7,13.8,67.4
2024-02-01,26014,3,Depot,01:18:24,93.2,93.6,0.0,0,5.1,0.04999999999999893,0.09999999999999432
2024-02-01,26014,4,Depot,04:43:26,74.8,93.2,0.0,0,7.2,0.0,72.7
2024-02-01,26016,1,Depot,02:36:49,57.6,93.6,0.0,0,2.8,0.0,173.2
2024-02-01,26016,2,Depot,03:19:01,52.0,93.6,0.0,0,3.75,0.0,202.4
2024-02-01,26017,1,Depot,01:11:21,65.6,90.0,0.0,0,1.35,0.0,118.1
2024-02-01,26017,2,Depot,04:41:27,62.8,93.6,0.0,0,4.95,0.0,148.6
2024-02-02,26003,1,Depot,05:23:38,93.6,93.6,0.05,0,13.75,0.2000000000000011,15.0
2024-02-02,26003,2,Depot,00:32:10,56.0,69.2,0.0,0,1.45,7.65,55.2
2024-02-02,26003,3,Depot,01:20:25,50.8,84.8,0.0,0,1.8,0.15,142.9
2024-02-02,26003,4,Depot,00:44:14,85.6,86.8,0.0,0,0.9,0.0,6.9
2024-02-02,26003,5,Depot,03:54:11,81.6,82.8,0.0,0,4.4,0.0,3.6
2024-02-02,26005,1,Depot,05:24:39,93.6,93.6,0.0,0,12.65,6.199999999999999,3.400000000000006
2024-02-02,26005,2,Depot,07:22:16,55.2,93.6,0.05,0,8.35,0.0,185.0
2024-02-02,26006,1,Depot,05:28:41,93.6,93.6,0.8,0,8.7,3.15,2.400000000000006
2024-02-02,26006,2,Depot,04:10:16,57.6,93.6,0.5,0,4.25,0.0,175.7
